inventory_id,arm,primary_latency_budget_ms,c1_tps,c1_p95,c1_eligible,c8_tps,c8_p95,c8_eligible,c32_tps,c32_p95,c32_eligible,c64_tps,c64_p95,c64_eligible,c128_tps,c128_p95,c128_eligible,selected_slo_concurrency,selected_slo_tps,distance_to_budget_ms_at_next_higher_throughput_point,distance_to_budget_percent
memory-fragmented-05,U_STRONG,2854.832391707314,11.909630876676,1427.416195853657,True,52.64522210630225,2550.0218184003315,True,42.34104669345114,9845.08553828367,False,28.40074161192745,19593.650340212655,False,28.14869782553731,39084.608541412206,False,8,52.64522210630225,,
memory-fragmented-06,FLEX_FREE,4199.087141680193,8.096997955231306,2099.5435708400964,True,39.12040769585103,3455.7239194417343,True,31.930337706637317,13131.177573329487,False,21.371884651627173,26107.24964417129,False,21.136038725202617,52027.64618089486,False,8,39.12040769585103,,
memory-fragmented-06,FLEX_FREE_NO_ALT,4199.087141680193,8.096997955231306,2099.5435708400964,True,39.12040769585103,3455.7239194417343,True,31.930337706637317,13131.177573329487,False,21.371884651627173,26107.24964417129,False,21.136038725202617,52027.64618089486,False,8,39.12040769585103,,
memory-fragmented-06,FLEX_POOL,4199.087141680193,8.096997955231306,2099.5435708400964,True,39.12040769585103,3455.7239194417343,True,31.930337706637317,13131.177573329487,False,21.371884651627173,26107.24964417129,False,21.136038725202617,52027.64618089486,False,8,39.12040769585103,,
memory-fragmented-06,FLEX_POOL_NO_ALT,4199.087141680193,8.096997955231306,2099.5435708400964,True,39.12040769585103,3455.7239194417343,True,31.930337706637317,13131.177573329487,False,21.371884651627173,26107.24964417129,False,21.136038725202617,52027.64618089486,False,8,39.12040769585103,,
memory-fragmented-06,U_STRONG,4199.087141680193,8.096997955231306,2099.5435708400964,True,39.12040769585103,3455.7239194417343,True,31.930337706637317,13131.177573329487,False,21.371884651627173,26107.24964417129,False,21.136038725202617,52027.64618089486,False,8,39.12040769585103,,
network-heterogeneous-01,FLEX_FREE,3236.389415800484,10.397029384066329,1635.0824232602317,True,50.763050803292664,2679.235872239813,True,48.218579098556965,8638.541886079955,False,32.65066631687528,16981.145390080077,False,32.57000271087736,33725.67337856094,False,8,50.763050803292664,,
network-heterogeneous-01,FLEX_FREE_NO_ALT,3236.389415800484,10.117121581785119,1680.319828380234,True,44.43181838276153,3086.2129382797757,True,47.40118369175769,8756.002522880002,False,31.872379619174055,17394.03411916815,False,31.789589403765355,34610.893863232995,False,8,44.43181838276153,5519.613107079518,170.5484846827156
network-heterogeneous-01,FLEX_POOL,3236.389415800484,10.397029384066329,1635.0824232602317,True,50.763050803292664,2679.235872239813,True,48.218579098556965,8638.541886079955,False,32.65066631687528,16981.145390080077,False,32.57000271087736,33725.67337856094,False,8,50.763050803292664,,
network-heterogeneous-01,FLEX_POOL_NO_ALT,3236.389415800484,10.117121581785119,1680.319828380234,True,44.43181838276153,3086.2129382797757,True,47.40118369175769,8756.002522880002,False,31.872379619174055,17394.03411916815,False,31.789589403765355,34610.893863232995,False,8,44.43181838276153,5519.613107079518,170.5484846827156
network-heterogeneous-01,U_STRONG,3236.389415800484,10.505534295107243,1618.194707900242,True,43.47508704017261,3161.7767512203136,True,47.88678241803755,8697.03088243195,False,32.42339525382626,17099.5877027201,False,32.06676015152165,34545.19754771976,False,8,43.47508704017261,5460.641466631467,168.72634176752302
network-heterogeneous-02,FLEX_FREE,3258.5495047605655,10.297872814149553,1650.8263703402918,True,46.652633371464184,2755.7394022400113,True,37.399218487868126,11022.95760895995,False,25.06133197640627,22045.915217920206,False,24.868552499665004,44091.8304358402,False,8,46.652633371464184,,
network-heterogeneous-02,FLEX_FREE_NO_ALT,3258.5495047605655,10.297872814149553,1650.8263703402918,True,45.98947521063628,2826.3832398800223,True,37.399218487868126,11022.957608959947,False,25.061331976406265,22045.915217920206,False,24.868552499664997,44091.83043584022,False,8,45.98947521063628,,
network-heterogeneous-02,FLEX_POOL,3258.5495047605655,9.943141440158023,1709.7212286803697,True,46.65263337146418,2755.7394022400113,True,37.399218487868126,11022.95760895995,False,25.06133197640627,22045.915217920206,False,24.868552499665004,44091.8304358402,False,8,46.65263337146418,,
network-heterogeneous-02,FLEX_POOL_NO_ALT,3258.5495047605655,9.940740535939879,1710.1341634003766,True,46.15958807437658,2802.835294000015,True,37.39921848786812,11022.95760895995,False,25.061331976406265,22045.915217920206,False,24.868552499665004,44091.8304358402,False,8,46.15958807437658,,
network-heterogeneous-02,U_STRONG,3258.5495047605655,10.434090367614354,1629.2747523802827,True,45.868731664401565,2802.835294000015,True,37.399218487868126,11022.957608959947,False,25.06133197640627,22045.915217920206,False,24.868552499665004,44091.8304358402,False,8,45.868731664401565,,
network-heterogeneous-03,FLEX_FREE,3523.638078440621,9.649118111206334,1761.8190392203105,True,30.65549563762931,4248.592243000181,False,27.162295096696855,15237.312950399886,False,18.310424405589348,30233.85704255964,False,18.169493914160345,60408.329440640955,False,1,9.649118111206334,56884.691362200334,1614.3738402150127
network-heterogeneous-03,FLEX_FREE_NO_ALT,3523.638078440621,9.649118111206334,1761.8190392203105,True,30.65549563762931,4248.592243000181,False,27.162295096696855,15237.312950399886,False,18.310424405589348,30233.85704255964,False,18.169493914160345,60408.329440640955,False,1,9.649118111206334,56884.691362200334,1614.3738402150127
network-heterogeneous-03,FLEX_POOL,3523.638078440621,9.649118111206334,1761.8190392203105,True,30.65549563762931,4248.592243000181,False,27.162295096696855,15237.312950399886,False,18.310424405589348,30233.85704255964,False,18.169493914160345,60408.329440640955,False,1,9.649118111206334,56884.691362200334,1614.3738402150127
network-heterogeneous-03,FLEX_POOL_NO_ALT,3523.638078440621,9.649118111206334,1761.8190392203105,True,30.65549563762931,4248.592243000181,False,27.162295096696855,15237.312950399886,False,18.310424405589348,30233.85704255964,False,18.169493914160345,60408.329440640955,False,1,9.649118111206334,56884.691362200334,1614.3738402150127
network-heterogeneous-03,U_STRONG,3523.638078440621,9.649118111206334,1761.8190392203105,True,30.65549563762931,4248.592243000181,False,27.162295096696855,15237.312950399886,False,18.310424405589348,30233.85704255964,False,18.169493914160345,60408.329440640955,False,1,9.649118111206334,56884.691362200334,1614.3738402150127
network-heterogeneous-04,FLEX_FREE,2643.5477666003862,12.710517509992009,1337.4750466801925,True,66.07925669542635,2066.3677721198765,True,52.96878018362749,7937.256433697095,False,35.34480873123618,15693.506960282502,False,35.068561605768046,31364.03276209526,False,8,66.07925669542635,,
network-heterogeneous-04,FLEX_FREE_NO_ALT,2643.5477666003862,12.710517509992009,1337.4750466801925,True,65.43099037702682,2111.219768819581,True,52.779298306406965,8034.838948375962,False,35.34328133645073,15720.75417166244,False,35.02568981066567,31421.652625019626,False,8,65.43099037702682,,
network-heterogeneous-04,FLEX_POOL,2643.5477666003862,12.710517509992009,1337.4750466801925,True,66.07925669542635,2066.3677721198765,True,52.96878018362749,7937.256433697095,False,35.34480873123618,15693.506960282502,False,35.068561605768046,31364.03276209526,False,8,66.07925669542635,,
network-heterogeneous-04,FLEX_POOL_NO_ALT,2643.5477666003862,12.710517509992009,1337.4750466801925,True,65.43099037702682,2111.219768819581,True,52.779298306406965,8034.838948375962,False,35.34328133645073,15720.75417166244,False,35.02568981066567,31421.652625019626,False,8,65.43099037702682,,
network-heterogeneous-04,U_STRONG,2643.5477666003862,12.861503934061792,1321.7738833001931,True,65.60527922794304,2066.8850723596115,True,52.710423639866264,7913.066798761152,False,35.29561010812637,15747.283943150318,False,35.11112610455887,31376.8533431471,False,8,65.60527922794304,,
network-heterogeneous-05,FLEX_FREE,2539.692669440643,13.242136174353186,1283.780787040334,True,66.11606710221054,2049.5926600000275,True,52.64758371966235,7919.544196655154,False,35.288931075621505,15718.856159178034,False,35.11818080584215,31395.536536866763,False,8,66.11606710221054,,
network-heterogeneous-05,FLEX_FREE_NO_ALT,2539.692669440643,13.242136174353186,1283.780787040334,True,65.51358646708083,2079.4094413600287,True,52.71726545694648,7939.728549743276,False,35.413499767908455,15760.09602335405,False,35.06185925608323,31372.45727833872,False,8,65.51358646708083,,
network-heterogeneous-05,FLEX_POOL,2539.692669440643,13.242136174353186,1283.780787040334,True,66.11606710221054,2049.5926600000275,True,52.64758371966235,7919.544196655154,False,35.288931075621505,15718.856159178034,False,35.11818080584215,31395.536536866763,False,8,66.11606710221054,,
network-heterogeneous-05,FLEX_POOL_NO_ALT,2539.692669440643,13.242136174353186,1283.780787040334,True,65.51358646708083,2079.4094413600287,True,52.71726545694648,7939.728549743276,False,35.413499767908455,15760.09602335405,False,35.06185925608323,31372.45727833872,False,8,65.51358646708083,,
network-heterogeneous-05,U_STRONG,2539.692669440643,13.387446602939061,1269.8463347203215,True,65.70010468172879,2076.234523919904,True,52.81226532637613,7923.841597324999,False,35.32401851129639,15749.595586102045,False,35.08295485608492,31372.29177379842,False,8,65.70010468172879,,
network-heterogeneous-06,FLEX_FREE,2819.710765400494,11.865703335934255,1432.7005756602448,True,53.060780075950824,2577.1314901995793,True,42.23869603002445,9880.571665977779,False,28.319479383656848,19658.4307567235,False,28.13308996859111,39124.80431367227,False,8,53.060780075950824,,
network-heterogeneous-06,FLEX_FREE_NO_ALT,2819.710765400494,11.865703335934255,1432.7005756602448,True,52.80238391598588,2629.779778700431,True,42.448355726878916,9917.488105845734,False,28.431538055027655,19593.55720313551,False,28.147054586415457,39125.53602318994,False,8,52.80238391598588,,
network-heterogeneous-06,FLEX_POOL,2819.710765400494,11.075204884274296,1534.960317000281,True,52.80653813293675,2576.2543143793846,True,42.36706325943803,9873.194198393492,False,28.408408780317924,19625.970035911454,False,28.079950813287997,39129.425416749305,False,8,52.80653813293675,,
network-heterogeneous-06,FLEX_POOL_NO_ALT,2819.710765400494,11.432245067511504,1487.0220065803005,True,52.80240658352026,2562.7777339804597,True,42.38584688948159,9847.523758405769,False,28.358416409896943,19658.504662259555,False,28.15394428492427,39137.368541109856,False,8,52.80240658352026,,
network-heterogeneous-06,U_STRONG,2819.710765400494,12.057974320349816,1409.855382700247,True,52.70741024590837,2572.6880438394874,True,42.35723830755993,9886.849862416992,False,28.286865249648358,19596.951502947482,False,28.177617455784386,39091.783281427975,False,8,52.70741024590837,,
