sample_wall_time_ns,nvidia_timestamp,gpu_name,gpu_utilization_percent,memory_used_mib,memory_total_mib,temperature_c,power_w,sm_clock_mhz
1786735510118067600,2026/08/15 05:25:10.109,NVIDIA GeForce RTX 5090,0,10371,32607,53,18.61,180
1786735510661234800,2026/08/15 05:25:10.653,NVIDIA GeForce RTX 5090,1,9571,32607,53,18.82,180
1786735511208164000,2026/08/15 05:25:11.201,NVIDIA GeForce RTX 5090,1,8685,32607,53,19.27,180
1786735511769329200,2026/08/15 05:25:11.761,NVIDIA GeForce RTX 5090,0,8031,32607,53,19.02,180
1786735512315479800,2026/08/15 05:25:12.307,NVIDIA GeForce RTX 5090,1,7463,32607,53,18.74,180
1786735512862117300,2026/08/15 05:25:12.854,NVIDIA GeForce RTX 5090,2,5255,32607,53,19.29,180
1786735513409352900,2026/08/15 05:25:13.401,NVIDIA GeForce RTX 5090,4,2305,32607,53,20.28,180
1786735513961417500,2026/08/15 05:25:13.949,NVIDIA GeForce RTX 5090,0,4545,32607,53,19.69,180
1786735514505556900,2026/08/15 05:25:14.498,NVIDIA GeForce RTX 5090,6,4545,32607,54,29.50,180
1786735515063484600,2026/08/15 05:25:15.056,NVIDIA GeForce RTX 5090,6,4547,32607,55,54.70,2460
1786735515610825200,2026/08/15 05:25:15.601,NVIDIA GeForce RTX 5090,0,2305,32607,55,67.86,2467
1786735516155054800,2026/08/15 05:25:16.146,NVIDIA GeForce RTX 5090,0,2307,32607,55,66.92,2460
1786735516701940500,2026/08/15 05:25:16.694,NVIDIA GeForce RTX 5090,0,2355,32607,54,53.82,982
1786735517248532500,2026/08/15 05:25:17.239,NVIDIA GeForce RTX 5090,0,2403,32607,54,32.53,405
1786735517796337000,2026/08/15 05:25:17.788,NVIDIA GeForce RTX 5090,0,2451,32607,54,31.94,322
1786735518341792000,2026/08/15 05:25:18.333,NVIDIA GeForce RTX 5090,0,2451,32607,54,31.67,270
1786735518886738600,2026/08/15 05:25:18.877,NVIDIA GeForce RTX 5090,0,2499,32607,54,30.85,202
1786735519431271900,2026/08/15 05:25:19.423,NVIDIA GeForce RTX 5090,0,2587,32607,53,24.63,180
1786735519979955800,2026/08/15 05:25:19.970,NVIDIA GeForce RTX 5090,0,2619,32607,54,20.68,240
1786735520528766200,2026/08/15 05:25:20.520,NVIDIA GeForce RTX 5090,5,2671,32607,53,20.79,195
1786735521079441100,2026/08/15 05:25:21.071,NVIDIA GeForce RTX 5090,0,2913,32607,53,19.18,195
1786735521640237700,2026/08/15 05:25:21.628,NVIDIA GeForce RTX 5090,44,2305,32607,53,22.79,427
1786735522225420100,2026/08/15 05:25:22.209,NVIDIA GeForce RTX 5090,0,2305,32607,53,23.70,270
1786735522826634200,2026/08/15 05:25:22.800,NVIDIA GeForce RTX 5090,0,2305,32607,53,19.17,202
1786735523382204100,2026/08/15 05:25:23.364,NVIDIA GeForce RTX 5090,0,2305,32607,53,16.06,180
1786735523944471300,2026/08/15 05:25:23.931,NVIDIA GeForce RTX 5090,0,2305,32607,53,16.06,180
1786735524510185900,2026/08/15 05:25:24.499,NVIDIA GeForce RTX 5090,0,2305,32607,53,16.28,180
1786735525337962800,2026/08/15 05:25:25.063,NVIDIA GeForce RTX 5090,0,2305,32607,53,16.28,180
1786735525883396200,2026/08/15 05:25:25.875,NVIDIA GeForce RTX 5090,30,2765,32607,55,25.70,1222
1786735526429558900,2026/08/15 05:25:26.423,NVIDIA GeForce RTX 5090,5,3407,32607,55,57.50,2347
1786735526979680700,2026/08/15 05:25:26.973,NVIDIA GeForce RTX 5090,17,4015,32607,55,70.76,2325
1786735527527319700,2026/08/15 05:25:27.519,NVIDIA GeForce RTX 5090,17,4583,32607,55,69.83,2355
1786735528075270200,2026/08/15 05:25:28.067,NVIDIA GeForce RTX 5090,17,5181,32607,55,68.28,2340
1786735528622247200,2026/08/15 05:25:28.614,NVIDIA GeForce RTX 5090,17,5773,32607,55,68.31,2355
1786735529171694600,2026/08/15 05:25:29.164,NVIDIA GeForce RTX 5090,5,6377,32607,55,69.01,2332
1786735529720577100,2026/08/15 05:25:29.712,NVIDIA GeForce RTX 5090,4,6959,32607,55,69.55,2362
1786735530268704600,2026/08/15 05:25:30.261,NVIDIA GeForce RTX 5090,5,7541,32607,55,68.59,2362
1786735530818527200,2026/08/15 05:25:30.811,NVIDIA GeForce RTX 5090,17,8123,32607,56,68.43,2362
1786735531367836100,2026/08/15 05:25:31.359,NVIDIA GeForce RTX 5090,17,8699,32607,55,68.75,2355
1786735531912138200,2026/08/15 05:25:31.905,NVIDIA GeForce RTX 5090,17,9293,32607,55,68.52,2362
1786735532459363600,2026/08/15 05:25:32.451,NVIDIA GeForce RTX 5090,17,9879,32607,55,68.67,2325
1786735533005337500,2026/08/15 05:25:32.997,NVIDIA GeForce RTX 5090,5,10453,32607,55,69.08,2347
1786735533550937800,2026/08/15 05:25:33.543,NVIDIA GeForce RTX 5090,5,11043,32607,56,70.08,2355
1786735534099690900,2026/08/15 05:25:34.092,NVIDIA GeForce RTX 5090,17,11625,32607,56,69.61,2340
1786735534651350700,2026/08/15 05:25:34.643,NVIDIA GeForce RTX 5090,17,12211,32607,56,68.76,2362
1786735535202459300,2026/08/15 05:25:35.193,NVIDIA GeForce RTX 5090,5,12777,32607,55,69.17,2332
1786735535749491000,2026/08/15 05:25:35.741,NVIDIA GeForce RTX 5090,5,13373,32607,56,68.94,2355
1786735536303315100,2026/08/15 05:25:36.295,NVIDIA GeForce RTX 5090,17,13945,32607,56,68.43,2347
1786735536842609400,2026/08/15 05:25:36.834,NVIDIA GeForce RTX 5090,5,14521,32607,56,68.80,2355
1786735537389311600,2026/08/15 05:25:37.381,NVIDIA GeForce RTX 5090,5,15089,32607,56,69.81,2347
1786735537938987500,2026/08/15 05:25:37.931,NVIDIA GeForce RTX 5090,5,15667,32607,56,68.87,2370
1786735538490572100,2026/08/15 05:25:38.483,NVIDIA GeForce RTX 5090,17,16237,32607,56,67.84,2355
1786735539042458700,2026/08/15 05:25:39.034,NVIDIA GeForce RTX 5090,5,16821,32607,56,68.59,2340
1786735539594373200,2026/08/15 05:25:39.587,NVIDIA GeForce RTX 5090,5,17415,32607,56,69.91,2355
1786735540140010300,2026/08/15 05:25:40.132,NVIDIA GeForce RTX 5090,16,17763,32607,56,69.62,2355
1786735540688357300,2026/08/15 05:25:40.681,NVIDIA GeForce RTX 5090,9,17931,32607,55,61.39,1650
1786735541234559900,2026/08/15 05:25:41.227,NVIDIA GeForce RTX 5090,19,17985,32607,55,53.10,1657
1786735541800818800,2026/08/15 05:25:41.790,NVIDIA GeForce RTX 5090,0,17985,32607,55,68.76,1650
1786735542361965600,2026/08/15 05:25:42.349,NVIDIA GeForce RTX 5090,0,17985,32607,55,47.92,1267
1786735542920322200,2026/08/15 05:25:42.908,NVIDIA GeForce RTX 5090,0,17985,32607,55,40.56,1117
1786735543462042100,2026/08/15 05:25:43.452,NVIDIA GeForce RTX 5090,0,17985,32607,55,40.56,1117
1786735544021553300,2026/08/15 05:25:44.009,NVIDIA GeForce RTX 5090,0,17985,32607,54,33.07,705
1786735544567535200,2026/08/15 05:25:44.555,NVIDIA GeForce RTX 5090,0,17985,32607,54,33.07,705
1786735545128591000,2026/08/15 05:25:45.119,NVIDIA GeForce RTX 5090,0,17875,32607,54,26.61,412
1786735545674244800,2026/08/15 05:25:45.666,NVIDIA GeForce RTX 5090,0,17645,32607,54,19.73,277
1786735546238071300,2026/08/15 05:25:46.226,NVIDIA GeForce RTX 5090,0,17405,32607,54,19.12,210
1786735546782541700,2026/08/15 05:25:46.772,NVIDIA GeForce RTX 5090,0,17161,32607,54,19.02,180
1786735547342906400,2026/08/15 05:25:47.333,NVIDIA GeForce RTX 5090,0,16909,32607,54,19.02,180
1786735547889551900,2026/08/15 05:25:47.881,NVIDIA GeForce RTX 5090,0,16657,32607,54,19.05,180
1786735548436033000,2026/08/15 05:25:48.426,NVIDIA GeForce RTX 5090,0,16401,32607,54,18.96,180
1786735548997512200,2026/08/15 05:25:48.988,NVIDIA GeForce RTX 5090,0,16159,32607,54,18.91,180
1786735549560690000,2026/08/15 05:25:49.551,NVIDIA GeForce RTX 5090,0,15877,32607,54,19.03,180
1786735550110736700,2026/08/15 05:25:50.098,NVIDIA GeForce RTX 5090,0,15597,32607,54,19.06,180
1786735550679245500,2026/08/15 05:25:50.671,NVIDIA GeForce RTX 5090,0,15287,32607,54,19.04,180
1786735551244243100,2026/08/15 05:25:51.234,NVIDIA GeForce RTX 5090,0,14975,32607,54,19.26,180
1786735551803857200,2026/08/15 05:25:51.794,NVIDIA GeForce RTX 5090,0,14661,32607,54,19.30,180
1786735552348759200,2026/08/15 05:25:52.340,NVIDIA GeForce RTX 5090,0,14371,32607,54,19.25,180
1786735552912570800,2026/08/15 05:25:52.902,NVIDIA GeForce RTX 5090,0,14023,32607,54,19.16,180
1786735553473578000,2026/08/15 05:25:53.464,NVIDIA GeForce RTX 5090,0,13661,32607,54,19.18,180
1786735554036745400,2026/08/15 05:25:54.028,NVIDIA GeForce RTX 5090,0,13287,32607,54,19.18,180
1786735554599573100,2026/08/15 05:25:54.590,NVIDIA GeForce RTX 5090,0,12887,32607,54,19.35,180
1786735555162228900,2026/08/15 05:25:55.153,NVIDIA GeForce RTX 5090,0,12515,32607,54,19.33,180
1786735555721623900,2026/08/15 05:25:55.713,NVIDIA GeForce RTX 5090,0,12077,32607,54,19.13,180
1786735556283208600,2026/08/15 05:25:56.275,NVIDIA GeForce RTX 5090,0,11625,32607,54,19.15,180
1786735556841994600,2026/08/15 05:25:56.832,NVIDIA GeForce RTX 5090,0,11129,32607,54,19.12,180
1786735557383865300,2026/08/15 05:25:57.375,NVIDIA GeForce RTX 5090,1,10523,32607,54,19.42,180
1786735557929326000,2026/08/15 05:25:57.922,NVIDIA GeForce RTX 5090,1,9725,32607,54,19.65,180
1786735558476222900,2026/08/15 05:25:58.468,NVIDIA GeForce RTX 5090,1,8849,32607,54,19.82,180
1786735559020708900,2026/08/15 05:25:59.013,NVIDIA GeForce RTX 5090,1,8155,32607,54,19.87,180
1786735559587724100,2026/08/15 05:25:59.579,NVIDIA GeForce RTX 5090,0,7597,32607,54,19.49,180
1786735560134375900,2026/08/15 05:26:00.127,NVIDIA GeForce RTX 5090,1,5651,32607,54,19.08,180
1786735560716535300,2026/08/15 05:26:00.708,NVIDIA GeForce RTX 5090,2,2305,32607,54,19.80,180
1786735561280036100,2026/08/15 05:26:01.271,NVIDIA GeForce RTX 5090,58,4545,32607,54,20.49,180
1786735561829728800,2026/08/15 05:26:01.822,NVIDIA GeForce RTX 5090,6,4545,32607,55,33.68,2460
1786735562379676100,2026/08/15 05:26:02.371,NVIDIA GeForce RTX 5090,0,4547,32607,55,56.73,2467
1786735562940606800,2026/08/15 05:26:02.933,NVIDIA GeForce RTX 5090,0,2305,32607,55,67.86,2460
1786735563489999500,2026/08/15 05:26:03.481,NVIDIA GeForce RTX 5090,0,2307,32607,55,66.78,2077
1786735564041026300,2026/08/15 05:26:04.032,NVIDIA GeForce RTX 5090,2,2355,32607,54,52.12,547
1786735564589640300,2026/08/15 05:26:04.581,NVIDIA GeForce RTX 5090,0,2403,32607,54,36.56,420
1786735565134153000,2026/08/15 05:26:05.125,NVIDIA GeForce RTX 5090,0,2451,32607,54,32.58,337
1786735565685084900,2026/08/15 05:26:05.676,NVIDIA GeForce RTX 5090,9,2451,32607,54,29.26,285
1786735566251468600,2026/08/15 05:26:06.242,NVIDIA GeForce RTX 5090,0,2499,32607,54,21.05,180
1786735566797766200,2026/08/15 05:26:06.789,NVIDIA GeForce RTX 5090,27,2587,32607,54,20.17,247
1786735567343848200,2026/08/15 05:26:07.335,NVIDIA GeForce RTX 5090,5,2619,32607,54,19.36,195
1786735567887641000,2026/08/15 05:26:07.879,NVIDIA GeForce RTX 5090,0,2671,32607,54,19.55,180
1786735568430165500,2026/08/15 05:26:08.422,NVIDIA GeForce RTX 5090,0,2849,32607,54,19.12,195
1786735569187297800,2026/08/15 05:26:09.155,NVIDIA GeForce RTX 5090,35,2305,32607,54,24.33,570
1786735569842246900,2026/08/15 05:26:09.815,NVIDIA GeForce RTX 5090,0,2305,32607,54,23.19,360
1786735570412322700,2026/08/15 05:26:10.396,NVIDIA GeForce RTX 5090,0,2305,32607,54,22.71,360
1786735570999055500,2026/08/15 05:26:10.971,NVIDIA GeForce RTX 5090,0,2305,32607,54,22.71,360
1786735571570029300,2026/08/15 05:26:11.547,NVIDIA GeForce RTX 5090,0,2305,32607,54,16.75,202
1786735572158542700,2026/08/15 05:26:12.130,NVIDIA GeForce RTX 5090,0,2305,32607,54,16.75,202
1786735573004411700,2026/08/15 05:26:12.723,NVIDIA GeForce RTX 5090,0,2305,32607,54,16.49,180
1786735573546319100,2026/08/15 05:26:13.538,NVIDIA GeForce RTX 5090,29,2799,32607,55,21.83,1920
1786735574093643300,2026/08/15 05:26:14.086,NVIDIA GeForce RTX 5090,5,3445,32607,56,36.43,2437
1786735574641705500,2026/08/15 05:26:14.634,NVIDIA GeForce RTX 5090,5,4085,32607,56,74.25,2370
1786735575190767000,2026/08/15 05:26:15.183,NVIDIA GeForce RTX 5090,4,4699,32607,56,73.76,2287
1786735575741288700,2026/08/15 05:26:15.733,NVIDIA GeForce RTX 5090,17,5299,32607,56,70.95,2332
1786735576290175300,2026/08/15 05:26:16.283,NVIDIA GeForce RTX 5090,5,5893,32607,56,69.14,2355
1786735576841018400,2026/08/15 05:26:16.833,NVIDIA GeForce RTX 5090,5,6475,32607,56,68.85,2355
1786735577389405900,2026/08/15 05:26:17.381,NVIDIA GeForce RTX 5090,5,7061,32607,56,69.36,2325
1786735577936741900,2026/08/15 05:26:17.930,NVIDIA GeForce RTX 5090,17,7665,32607,56,69.83,2362
1786735578487907500,2026/08/15 05:26:18.480,NVIDIA GeForce RTX 5090,17,8255,32607,56,68.98,2377
1786735579037068100,2026/08/15 05:26:19.029,NVIDIA GeForce RTX 5090,5,8833,32607,56,69.40,2340
1786735579586161100,2026/08/15 05:26:19.578,NVIDIA GeForce RTX 5090,5,9395,32607,56,69.68,2332
1786735580136783000,2026/08/15 05:26:20.128,NVIDIA GeForce RTX 5090,4,10007,32607,56,68.89,2362
1786735580683352000,2026/08/15 05:26:20.675,NVIDIA GeForce RTX 5090,5,10567,32607,56,69.44,2317
1786735581226954800,2026/08/15 05:26:21.219,NVIDIA GeForce RTX 5090,5,11159,32607,56,69.55,2340
1786735581773600200,2026/08/15 05:26:21.766,NVIDIA GeForce RTX 5090,5,11727,32607,56,69.20,2355
1786735582322691200,2026/08/15 05:26:22.315,NVIDIA GeForce RTX 5090,5,12305,32607,56,69.28,2317
1786735582869466200,2026/08/15 05:26:22.861,NVIDIA GeForce RTX 5090,16,12873,32607,56,69.18,2340
1786735583412581300,2026/08/15 05:26:23.405,NVIDIA GeForce RTX 5090,4,13443,32607,56,68.72,2347
1786735583961507800,2026/08/15 05:26:23.954,NVIDIA GeForce RTX 5090,17,14047,32607,56,68.43,2340
1786735584511752200,2026/08/15 05:26:24.504,NVIDIA GeForce RTX 5090,17,14621,32607,56,68.98,2355
1786735585059831400,2026/08/15 05:26:25.052,NVIDIA GeForce RTX 5090,17,15197,32607,56,69.04,2362
1786735585604796900,2026/08/15 05:26:25.598,NVIDIA GeForce RTX 5090,17,15757,32607,56,69.33,2355
1786735586154071900,2026/08/15 05:26:26.146,NVIDIA GeForce RTX 5090,17,16323,32607,56,69.26,2362
1786735586704710700,2026/08/15 05:26:26.697,NVIDIA GeForce RTX 5090,4,16897,32607,56,69.41,2347
1786735587252257200,2026/08/15 05:26:27.245,NVIDIA GeForce RTX 5090,17,17473,32607,56,69.49,2377
1786735587802651400,2026/08/15 05:26:27.794,NVIDIA GeForce RTX 5090,10,17787,32607,56,62.20,1567
1786735588351001800,2026/08/15 05:26:28.343,NVIDIA GeForce RTX 5090,9,17913,32607,56,54.12,1545
1786735588898978700,2026/08/15 05:26:28.891,NVIDIA GeForce RTX 5090,41,17989,32607,57,51.43,2010
1786735589481013700,2026/08/15 05:26:29.467,NVIDIA GeForce RTX 5090,0,17989,32607,57,79.29,2662
1786735590053981600,2026/08/15 05:26:30.043,NVIDIA GeForce RTX 5090,0,17989,32607,56,96.21,2617
1786735590642257200,2026/08/15 05:26:30.622,NVIDIA GeForce RTX 5090,0,17989,32607,56,77.59,2617
1786735591211799200,2026/08/15 05:26:31.200,NVIDIA GeForce RTX 5090,0,17989,32607,56,73.81,1447
1786735591775115000,2026/08/15 05:26:31.762,NVIDIA GeForce RTX 5090,0,17989,32607,55,37.86,502
1786735592335837600,2026/08/15 05:26:32.324,NVIDIA GeForce RTX 5090,0,17989,32607,55,37.86,502
1786735592896428300,2026/08/15 05:26:32.886,NVIDIA GeForce RTX 5090,0,17891,32607,55,22.43,270
1786735593443004900,2026/08/15 05:26:33.431,NVIDIA GeForce RTX 5090,0,17665,32607,55,22.01,202
1786735593998801500,2026/08/15 05:26:33.991,NVIDIA GeForce RTX 5090,0,17425,32607,55,20.47,180
1786735594544852700,2026/08/15 05:26:34.536,NVIDIA GeForce RTX 5090,0,17191,32607,55,19.01,180
1786735595095708900,2026/08/15 05:26:35.085,NVIDIA GeForce RTX 5090,0,16961,32607,55,18.67,180
1786735595654717000,2026/08/15 05:26:35.644,NVIDIA GeForce RTX 5090,0,16721,32607,55,18.74,180
1786735596213349300,2026/08/15 05:26:36.203,NVIDIA GeForce RTX 5090,0,16473,32607,55,18.86,180
1786735596772130000,2026/08/15 05:26:36.762,NVIDIA GeForce RTX 5090,0,16225,32607,55,18.77,180
1786735597319093700,2026/08/15 05:26:37.308,NVIDIA GeForce RTX 5090,0,15985,32607,54,18.76,180
1786735597888906800,2026/08/15 05:26:37.880,NVIDIA GeForce RTX 5090,0,15705,32607,54,18.69,180
1786735598432778900,2026/08/15 05:26:38.424,NVIDIA GeForce RTX 5090,0,15431,32607,55,18.74,180
1786735598995997900,2026/08/15 05:26:38.986,NVIDIA GeForce RTX 5090,0,15137,32607,54,18.79,180
1786735599543574800,2026/08/15 05:26:39.532,NVIDIA GeForce RTX 5090,0,14841,32607,54,18.82,180
1786735600102233100,2026/08/15 05:26:40.093,NVIDIA GeForce RTX 5090,0,14531,32607,54,18.88,180
1786735600665946000,2026/08/15 05:26:40.657,NVIDIA GeForce RTX 5090,0,14225,32607,54,18.92,180
1786735601228512300,2026/08/15 05:26:41.219,NVIDIA GeForce RTX 5090,0,13875,32607,54,18.97,180
1786735601787000500,2026/08/15 05:26:41.779,NVIDIA GeForce RTX 5090,0,13517,32607,54,18.99,180
1786735602337138100,2026/08/15 05:26:42.327,NVIDIA GeForce RTX 5090,0,13149,32607,54,18.89,180
1786735602897472800,2026/08/15 05:26:42.889,NVIDIA GeForce RTX 5090,0,12761,32607,54,18.89,172
1786735603441603000,2026/08/15 05:26:43.433,NVIDIA GeForce RTX 5090,0,12383,32607,54,18.88,180
1786735604003462200,2026/08/15 05:26:43.994,NVIDIA GeForce RTX 5090,0,11953,32607,54,18.88,180
1786735604564150000,2026/08/15 05:26:44.555,NVIDIA GeForce RTX 5090,0,11497,32607,54,18.94,180
1786735605110604500,2026/08/15 05:26:45.102,NVIDIA GeForce RTX 5090,0,11037,32607,54,19.10,180
1786735605651692900,2026/08/15 05:26:45.644,NVIDIA GeForce RTX 5090,0,10407,32607,54,19.33,180
1786735606197756100,2026/08/15 05:26:46.189,NVIDIA GeForce RTX 5090,1,9669,32607,54,19.51,180
1786735606737909600,2026/08/15 05:26:46.729,NVIDIA GeForce RTX 5090,1,8871,32607,54,19.63,180
1786735607279737400,2026/08/15 05:26:47.271,NVIDIA GeForce RTX 5090,0,8173,32607,54,20.01,180
1786735607825414800,2026/08/15 05:26:47.815,NVIDIA GeForce RTX 5090,0,7687,32607,54,19.69,180
1786735608369711700,2026/08/15 05:26:48.363,NVIDIA GeForce RTX 5090,2,6253,32607,54,19.43,180
1786735608916843600,2026/08/15 05:26:48.909,NVIDIA GeForce RTX 5090,3,2745,32607,54,20.22,180
1786735609520365300,2026/08/15 05:26:49.503,NVIDIA GeForce RTX 5090,0,3841,32607,54,20.61,180
1786735610061516900,2026/08/15 05:26:50.054,NVIDIA GeForce RTX 5090,80,4545,32607,54,21.08,180
1786735610607886200,2026/08/15 05:26:50.600,NVIDIA GeForce RTX 5090,6,4547,32607,55,38.47,2460
1786735611170937400,2026/08/15 05:26:51.163,NVIDIA GeForce RTX 5090,0,2305,32607,56,63.75,2460
1786735611716921100,2026/08/15 05:26:51.708,NVIDIA GeForce RTX 5090,0,2307,32607,56,67.81,2460
1786735612265274300,2026/08/15 05:26:52.256,NVIDIA GeForce RTX 5090,0,2355,32607,55,49.33,510
1786735612811485400,2026/08/15 05:26:52.803,NVIDIA GeForce RTX 5090,0,2403,32607,55,28.79,397
1786735613357330100,2026/08/15 05:26:53.348,NVIDIA GeForce RTX 5090,0,2403,32607,55,22.64,307
1786735613907057300,2026/08/15 05:26:53.898,NVIDIA GeForce RTX 5090,0,2451,32607,55,22.09,247
1786735614455061100,2026/08/15 05:26:54.446,NVIDIA GeForce RTX 5090,0,2499,32607,54,20.92,217
1786735615001756900,2026/08/15 05:26:54.993,NVIDIA GeForce RTX 5090,0,2547,32607,54,19.73,180
1786735615552449900,2026/08/15 05:26:55.543,NVIDIA GeForce RTX 5090,0,2619,32607,54,19.96,210
1786735616101118600,2026/08/15 05:26:56.092,NVIDIA GeForce RTX 5090,0,2645,32607,54,20.00,202
1786735616646209800,2026/08/15 05:26:56.639,NVIDIA GeForce RTX 5090,0,2703,32607,54,19.39,195
1786735617209910900,2026/08/15 05:26:57.201,NVIDIA GeForce RTX 5090,64,3293,32607,55,23.92,1087
1786735617787714000,2026/08/15 05:26:57.762,NVIDIA GeForce RTX 5090,0,2305,32607,55,53.33,1710
1786735618450430800,2026/08/15 05:26:58.418,NVIDIA GeForce RTX 5090,0,2305,32607,55,50.85,1710
1786735619132894300,2026/08/15 05:26:59.109,NVIDIA GeForce RTX 5090,0,2305,32607,55,46.91,922
1786735619701210400,2026/08/15 05:26:59.692,NVIDIA GeForce RTX 5090,0,2305,32607,55,40.09,337
1786735620278011600,2026/08/15 05:27:00.249,NVIDIA GeForce RTX 5090,0,2305,32607,55,32.73,315
1786735620862989500,2026/08/15 05:27:00.846,NVIDIA GeForce RTX 5090,0,2305,32607,55,19.82,187
1786735621404341200,2026/08/15 05:27:01.396,NVIDIA GeForce RTX 5090,0,2395,32607,55,19.82,187
1786735621952626200,2026/08/15 05:27:01.945,NVIDIA GeForce RTX 5090,30,2895,32607,56,32.37,2212
1786735622500655100,2026/08/15 05:27:02.492,NVIDIA GeForce RTX 5090,5,3513,32607,56,44.45,2362
1786735623050758400,2026/08/15 05:27:03.043,NVIDIA GeForce RTX 5090,5,4107,32607,56,70.79,2332
1786735623599724500,2026/08/15 05:27:03.592,NVIDIA GeForce RTX 5090,5,4717,32607,56,70.49,2340
1786735624150729900,2026/08/15 05:27:04.142,NVIDIA GeForce RTX 5090,17,5297,32607,56,70.12,2340
1786735624696208300,2026/08/15 05:27:04.689,NVIDIA GeForce RTX 5090,17,5893,32607,56,69.75,2362
1786735625245320800,2026/08/15 05:27:05.237,NVIDIA GeForce RTX 5090,5,6493,32607,56,69.70,2347
1786735625795852400,2026/08/15 05:27:05.788,NVIDIA GeForce RTX 5090,17,7083,32607,56,70.61,2370
1786735626347060800,2026/08/15 05:27:06.339,NVIDIA GeForce RTX 5090,17,7695,32607,56,70.30,2370
1786735626895762000,2026/08/15 05:27:06.888,NVIDIA GeForce RTX 5090,5,8273,32607,57,70.01,2355
1786735627442711800,2026/08/15 05:27:07.435,NVIDIA GeForce RTX 5090,4,8867,32607,56,70.88,2362
1786735627990377500,2026/08/15 05:27:07.982,NVIDIA GeForce RTX 5090,17,9473,32607,56,70.99,2355
1786735628535868500,2026/08/15 05:27:08.528,NVIDIA GeForce RTX 5090,17,10043,32607,56,70.42,2362
1786735629081860200,2026/08/15 05:27:09.074,NVIDIA GeForce RTX 5090,5,10635,32607,56,70.54,2362
1786735629633703200,2026/08/15 05:27:09.626,NVIDIA GeForce RTX 5090,5,11237,32607,57,71.08,2340
1786735630184771100,2026/08/15 05:27:10.177,NVIDIA GeForce RTX 5090,17,11825,32607,57,70.78,2347
1786735630737552100,2026/08/15 05:27:10.729,NVIDIA GeForce RTX 5090,17,12395,32607,57,69.99,2370
1786735631287664200,2026/08/15 05:27:11.279,NVIDIA GeForce RTX 5090,17,12981,32607,57,69.51,2370
1786735631836581200,2026/08/15 05:27:11.828,NVIDIA GeForce RTX 5090,5,13575,32607,57,69.99,2362
1786735632385027500,2026/08/15 05:27:12.377,NVIDIA GeForce RTX 5090,4,14151,32607,57,70.32,2355
1786735632931683300,2026/08/15 05:27:12.924,NVIDIA GeForce RTX 5090,4,14703,32607,57,69.77,2347
1786735633478003900,2026/08/15 05:27:13.470,NVIDIA GeForce RTX 5090,4,15287,32607,57,69.64,2347
1786735634028291600,2026/08/15 05:27:14.020,NVIDIA GeForce RTX 5090,17,15875,32607,57,70.59,2347
1786735634579615900,2026/08/15 05:27:14.571,NVIDIA GeForce RTX 5090,17,16449,32607,57,70.19,2370
1786735635124833800,2026/08/15 05:27:15.117,NVIDIA GeForce RTX 5090,4,17039,32607,57,69.71,2340
1786735635675360500,2026/08/15 05:27:15.667,NVIDIA GeForce RTX 5090,4,17579,32607,57,70.25,2340
1786735636221918100,2026/08/15 05:27:16.214,NVIDIA GeForce RTX 5090,34,17823,32607,56,68.70,1890
1786735636768186200,2026/08/15 05:27:16.761,NVIDIA GeForce RTX 5090,26,17995,32607,56,52.83,1470
1786735637336505100,2026/08/15 05:27:17.326,NVIDIA GeForce RTX 5090,26,17995,32607,60,90.24,2865
1786735637888909000,2026/08/15 05:27:17.878,NVIDIA GeForce RTX 5090,0,17995,32607,58,117.17,2872
1786735638458334400,2026/08/15 05:27:18.447,NVIDIA GeForce RTX 5090,0,17995,32607,58,104.44,2872
1786735639006043600,2026/08/15 05:27:18.994,NVIDIA GeForce RTX 5090,0,17995,32607,58,89.49,2872
1786735639585181400,2026/08/15 05:27:19.575,NVIDIA GeForce RTX 5090,0,17995,32607,56,70.81,742
1786735640160835400,2026/08/15 05:27:20.145,NVIDIA GeForce RTX 5090,0,17995,32607,56,46.55,592
1786735640706927500,2026/08/15 05:27:20.696,NVIDIA GeForce RTX 5090,0,17995,32607,56,36.92,592
1786735641270562500,2026/08/15 05:27:21.261,NVIDIA GeForce RTX 5090,0,17837,32607,56,32.61,300
1786735641831322300,2026/08/15 05:27:21.821,NVIDIA GeForce RTX 5090,0,17597,32607,55,29.86,232
1786735642377501500,2026/08/15 05:27:22.364,NVIDIA GeForce RTX 5090,0,17365,32607,55,22.53,180
1786735642934915500,2026/08/15 05:27:22.925,NVIDIA GeForce RTX 5090,0,17121,32607,55,21.58,180
1786735643495090000,2026/08/15 05:27:23.484,NVIDIA GeForce RTX 5090,0,16877,32607,55,20.11,180
1786735644056915400,2026/08/15 05:27:24.049,NVIDIA GeForce RTX 5090,0,16621,32607,55,19.72,180
1786735644603479500,2026/08/15 05:27:24.596,NVIDIA GeForce RTX 5090,0,16363,32607,55,19.58,180
1786735645167141900,2026/08/15 05:27:25.157,NVIDIA GeForce RTX 5090,0,16111,32607,54,20.13,180
1786735645727432400,2026/08/15 05:27:25.718,NVIDIA GeForce RTX 5090,0,15831,32607,54,20.12,180
1786735646292559400,2026/08/15 05:27:26.283,NVIDIA GeForce RTX 5090,0,15541,32607,54,19.81,180
1786735646854204700,2026/08/15 05:27:26.846,NVIDIA GeForce RTX 5090,0,15233,32607,54,19.65,180
