inventory_id,arm,network_mode,concurrency,network_bytes,transfer_count,network_queue_wait_ms,maximum_tx_utilization,maximum_rx_utilization,maximum_directed_link_utilization,target_rows_measured,network_bytes_per_target_row
memory-fragmented-01,FLEX_POOL,SHARED_NIC,32,5254848512,44717,1002.6259562088853,0.028193164936235686,0.04318128027479857,0.019545997571268788,1649,3186688.0
memory-fragmented-01,FLEX_POOL,SHARED_NIC,64,3521290240,29965,657.5010662200366,0.018783185687544356,0.02876874616460622,0.013022166991885532,1105,3186688.0
memory-fragmented-01,FLEX_POOL,SHARED_NIC,128,6988406784,59469,1329.8643750037809,0.018732618612735934,0.02869129650491307,0.0129871094194694,2193,3186688.0
memory-fragmented-01,FLEX_POOL_NO_ALT,SHARED_NIC,1,6934233088,59008,941.2353638410646,0.006567145410593943,0.010058386393353836,0.004552926517329727,2176,3186688.0
memory-fragmented-01,FLEX_POOL_NO_ALT,SHARED_NIC,8,6555017216,55781,1238.466286201954,0.03518705917433102,0.053893284691136155,0.0243947841513034,2057,3186688.0
memory-fragmented-01,FLEX_POOL_NO_ALT,SHARED_NIC,32,5254848512,44717,1002.6259562088853,0.028193164936235686,0.04318128027479857,0.019545997571268788,1649,3186688.0
memory-fragmented-01,FLEX_POOL_NO_ALT,SHARED_NIC,64,3521290240,29965,657.5010662200366,0.018783185687544356,0.02876874616460622,0.013022166991885532,1105,3186688.0
memory-fragmented-01,FLEX_POOL_NO_ALT,SHARED_NIC,128,6988406784,59469,1329.8643750037809,0.018732618612735934,0.02869129650491307,0.0129871094194694,2193,3186688.0
memory-fragmented-01,U_STRONG,LEGACY_DIRECTED_LINK,1,6934233088,59008,0.0,0.002466415072082257,0.003777616338656845,0.0017099372531496012,2176,3186688.0
memory-fragmented-01,U_STRONG,LEGACY_DIRECTED_LINK,8,6555017216,55781,0.0,0.002331532997827402,0.0035710279451360047,0.0016164250596177358,2057,3186688.0
memory-fragmented-01,U_STRONG,LEGACY_DIRECTED_LINK,32,5254848512,44717,0.0,0.001869080171814739,0.002862724881642079,0.0012958118246540994,1649,3186688.0
memory-fragmented-01,U_STRONG,LEGACY_DIRECTED_LINK,64,3521290240,29965,0.0,0.001252476403797037,0.0019183207969822565,0.000868327511368684,1105,3186688.0
memory-fragmented-01,U_STRONG,LEGACY_DIRECTED_LINK,128,6988406784,59469,0.0,0.0012428419699194845,0.001903564483155949,0.0008616480689720203,2193,3186688.0
memory-fragmented-01,U_STRONG,SHARED_NIC,1,6934233088,59008,941.2353638410646,0.006567145410593943,0.010058386393353836,0.004552926517329727,2176,3186688.0
memory-fragmented-01,U_STRONG,SHARED_NIC,8,6555017216,55781,1238.466286201954,0.03518705917433102,0.053893284691136155,0.0243947841513034,2057,3186688.0
memory-fragmented-01,U_STRONG,SHARED_NIC,32,5254848512,44717,1002.6259562088853,0.028193164936235686,0.04318128027479857,0.019545997571268788,1649,3186688.0
memory-fragmented-01,U_STRONG,SHARED_NIC,64,3521290240,29965,657.5010662200366,0.018783185687544356,0.02876874616460622,0.013022166991885532,1105,3186688.0
memory-fragmented-01,U_STRONG,SHARED_NIC,128,6988406784,59469,1329.8643750037809,0.018732618612735934,0.02869129650491307,0.0129871094194694,2193,3186688.0
memory-fragmented-02,FLEX_FREE,SHARED_NIC,1,26438139904,455424,114705.02317187487,0.010328304118072052,0.009960292193743501,0.0015523746961531326,2176,12149880.470588235
memory-fragmented-02,FLEX_FREE,SHARED_NIC,8,24993513728,430548,109947.58241876576,0.046726306606124576,0.045061382934793365,0.007023102262560113,2057,12150468.511424404
memory-fragmented-02,FLEX_FREE,SHARED_NIC,32,20036276096,345150,88220.66494265487,0.039043507159962805,0.03765233238061719,0.005868354753240344,1649,12150561.610673135
memory-fragmented-02,FLEX_FREE,SHARED_NIC,64,13425041920,231266,58989.98489772126,0.026338999046630503,0.025400503664113856,0.003958829559486583,1105,12149359.20361991
memory-fragmented-02,FLEX_FREE,SHARED_NIC,128,26648230272,459054,117563.85880023461,0.025975304597788174,0.025049768157267803,0.0039041652067467883,2193,12151495.792065663
memory-fragmented-02,FLEX_FREE_NO_ALT,SHARED_NIC,1,26423394304,455168,112594.14199157746,0.010015492212625394,0.009658626214090688,0.001505358140374033,2176,12143104.0
memory-fragmented-02,FLEX_FREE_NO_ALT,SHARED_NIC,8,24978364928,430276,107387.6959179293,0.044999728635162294,0.04339632535230273,0.006763592480274811,2057,12143104.0
memory-fragmented-02,FLEX_FREE_NO_ALT,SHARED_NIC,32,20023978496,344932,86167.69918049645,0.038955399669176195,0.03756736428298374,0.005855111936445344,1649,12143104.0
memory-fragmented-02,FLEX_FREE_NO_ALT,SHARED_NIC,64,13418129920,231140,57769.65247067709,0.026065196071556634,0.025136456672073784,0.003917676161467211,1105,12143104.0
memory-fragmented-02,FLEX_FREE_NO_ALT,SHARED_NIC,128,26629827072,458724,114462.84484957093,0.02605255801612143,0.02512426892823352,0.003915776624307784,2193,12143104.0
memory-fragmented-02,FLEX_POOL,LEGACY_DIRECTED_LINK,1,26423394304,455168,0.0,0.0030475153989972196,0.002938928162062216,0.0004580505896667379,2176,12143104.0
memory-fragmented-02,FLEX_POOL,LEGACY_DIRECTED_LINK,8,24978364928,430276,0.0,0.002880854400615653,0.0027782055282004935,0.00043300094804450267,2057,12143104.0
memory-fragmented-02,FLEX_POOL,LEGACY_DIRECTED_LINK,32,20023978496,344932,0.0,0.002309445263306199,0.0022271564978162636,0.00034711646248236893,1649,12143104.0
memory-fragmented-02,FLEX_POOL,LEGACY_DIRECTED_LINK,64,13418129920,231140,0.0,0.0015475664135555438,0.0014924244572994071,0.00023260381506548105,1105,12143104.0
memory-fragmented-02,FLEX_POOL,LEGACY_DIRECTED_LINK,128,26629827072,458724,0.0,0.0015356620565326387,0.0014809442691706212,0.0002308145549502611,2193,12143104.0
memory-fragmented-02,FLEX_POOL,SHARED_NIC,1,26438139904,455424,114705.02317187487,0.010328304118072052,0.009960292193743501,0.0015523746961531326,2176,12149880.470588235
