worker_id,utilization,idle_ms,busy_ms
pod-020.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-020.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-021.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-021.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-021.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-021.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-021.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-021.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-021.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-021.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-022.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-022.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-022.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-022.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-022.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-022.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-022.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-022.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-023.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-023.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-023.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-023.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-023.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-023.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-023.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-023.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-024.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-024.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-024.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-024.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-024.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-024.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-024.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-024.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-025.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-025.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-025.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-025.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-025.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-025.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-025.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-025.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-026.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-026.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-026.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-026.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-026.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-026.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-026.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-026.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
