layer,layer_type,group_index,rows,sample_index,cuda_ms,input_copy_ms,output_copy_ms,outer_elapsed_ms,checkpoint_reads_in_timed_region,finite
89,KDA,7,4,48,3.4899840354919434,0.0159,0.0355,3.6086,0,True
89,KDA,7,4,49,3.4903039932250977,0.019,0.0492,3.6371,0,True
89,KDA,7,4,50,3.884511947631836,0.022,0.0366,4.0205,0,True
89,KDA,7,4,51,3.4909439086914062,0.0191,0.0359,3.6079,0,True
89,KDA,7,4,52,3.4859519004821777,0.0189,0.0337,3.5951,0,True
89,KDA,7,4,53,3.487584114074707,0.0182,0.0378,3.615,0,True
89,KDA,7,4,54,3.863487958908081,0.0209,0.0387,4.0047,0,True
89,KDA,7,4,55,3.500096082687378,0.0209,0.035,3.6244,0,True
89,KDA,7,4,56,3.513279914855957,0.0161,0.0339,3.6413,0,True
89,KDA,7,4,57,3.4876160621643066,0.0179,0.0343,3.5977,0,True
89,KDA,7,4,58,3.494271993637085,0.0203,0.036,3.6172,0,True
89,KDA,7,4,59,3.882175922393799,0.06,0.0833,4.141,0,True
89,KDA,7,4,60,3.495487928390503,0.0336,0.0336,3.6697,0,True
89,KDA,7,4,61,3.4895360469818115,0.0248,0.0426,3.6295,0,True
89,KDA,7,4,62,3.489567995071411,0.0211,0.0361,3.6305,0,True
89,KDA,7,4,63,3.492000102996826,0.0204,0.0309,3.6151,0,True
89,KDA,7,4,64,3.4940481185913086,0.0209,0.0343,3.6243,0,True
89,KDA,7,4,65,3.491136074066162,0.0192,0.0346,3.6125,0,True
89,KDA,7,4,66,3.5058560371398926,0.0197,0.0711,3.7063,0,True
89,KDA,7,4,67,3.9080960750579834,0.0287,0.0325,4.0714,0,True
89,KDA,7,4,68,3.8797121047973633,0.0262,0.0672,4.087,0,True
89,KDA,7,4,69,3.4974400997161865,0.0327,0.098,3.7998,0,True
89,KDA,7,4,70,3.499743938446045,0.0338,0.045,3.7265,0,True
89,KDA,7,4,71,3.4925758838653564,0.0253,0.033,3.6322,0,True
89,KDA,7,4,72,3.4878718852996826,0.0205,0.0334,3.6179,0,True
89,KDA,7,4,73,3.4894399642944336,0.021,0.0413,3.6355,0,True
89,KDA,7,4,74,3.4911999702453613,0.0254,0.0443,3.6597,0,True
89,KDA,7,4,75,3.4898879528045654,0.0221,0.0341,3.625,0,True
89,KDA,7,4,76,3.4877119064331055,0.0206,0.035,3.6157,0,True
89,KDA,7,4,77,3.489664077758789,0.0202,0.0353,3.6124,0,True
89,KDA,7,4,78,3.489248037338257,0.0548,0.0478,3.6725,0,True
89,KDA,7,4,79,3.4964799880981445,0.0231,0.0355,3.6302,0,True
89,KDA,7,4,80,3.505631923675537,0.0197,0.0378,3.6309,0,True
89,KDA,7,4,81,3.868896007537842,0.0217,0.0415,4.0123,0,True
89,KDA,7,4,82,3.4965760707855225,0.022,0.0378,3.6389,0,True
89,KDA,7,4,83,3.4911999702453613,0.0209,0.0336,3.6173,0,True
89,KDA,7,4,84,3.5047359466552734,0.0193,0.0404,3.6374,0,True
89,KDA,7,4,85,3.492703914642334,0.0284,0.034,3.6393,0,True
89,KDA,7,4,86,3.883392095565796,0.0209,0.0743,4.0934,0,True
89,KDA,7,4,87,3.4980480670928955,0.0317,0.0332,3.6628,0,True
89,KDA,7,4,88,3.4896960258483887,0.0195,0.0345,3.6148,0,True
89,KDA,7,4,89,3.4881598949432373,0.0412,0.0345,3.6317,0,True
89,KDA,7,4,90,3.488863945007324,0.0202,0.0327,3.6111,0,True
89,KDA,7,4,91,3.9152960777282715,0.019,0.0376,4.0484,0,True
89,KDA,7,4,92,3.49619197845459,0.0218,0.0333,3.6345,0,True
89,KDA,7,4,93,3.4912960529327393,0.021,0.0338,3.6136,0,True
89,KDA,7,4,94,3.4892799854278564,0.0189,0.0366,3.6268,0,True
89,KDA,7,4,95,4.221248149871826,0.0209,0.0575,4.4025,0,True
89,KDA,7,4,96,3.494335889816284,0.03,0.0359,3.6542,0,True
89,KDA,7,4,97,3.4888319969177246,0.0216,0.0357,3.6186,0,True
89,KDA,7,4,98,3.4925758838653564,0.0197,0.035,3.6125,0,True
89,KDA,7,4,99,3.492448091506958,0.0189,0.0666,3.6746,0,True
89,KDA,7,4,100,3.498016119003296,0.0305,0.0331,3.6848,0,True
89,KDA,7,4,101,3.4951040744781494,0.02,0.0842,3.7244,0,True
89,KDA,7,4,102,3.5033600330352783,0.0297,0.0354,3.7046,0,True
89,KDA,7,4,103,3.494976043701172,0.0227,0.0386,3.6538,0,True
89,KDA,7,4,104,3.4930880069732666,0.0223,0.0578,3.6858,0,True
89,KDA,7,4,105,3.4950079917907715,0.0241,0.0326,3.654,0,True
89,KDA,7,4,106,3.4904959201812744,0.0264,0.0366,3.6296,0,True
89,KDA,7,4,107,3.490623950958252,0.0191,0.0343,3.6079,0,True
89,KDA,7,4,108,3.487776041030884,0.0187,0.0427,3.6204,0,True
89,KDA,7,4,109,3.5043840408325195,0.1955,0.0363,3.8033,0,True
89,KDA,7,4,110,3.4892799854278564,0.0168,0.0362,3.5964,0,True
89,KDA,7,4,111,3.495392084121704,0.0147,0.0369,3.6027,0,True
89,KDA,7,4,112,3.4918079376220703,0.0312,0.0342,3.6106,0,True
89,KDA,7,4,113,3.867136001586914,0.0194,0.0344,3.9769,0,True
89,KDA,7,4,114,3.4879040718078613,0.018,0.0373,3.5934,0,True
89,KDA,7,4,115,3.487328052520752,0.0158,0.0358,3.5926,0,True
89,KDA,7,4,116,3.4879679679870605,0.0179,0.1004,3.745,0,True
89,KDA,7,4,117,3.9293758869171143,0.059,0.0679,4.2131,0,True
89,KDA,7,4,118,3.4981439113616943,0.0301,0.0361,3.6599,0,True
89,KDA,7,4,119,3.488895893096924,0.019,0.0387,3.6206,0,True
89,KDA,7,4,120,3.4931840896606445,0.0301,0.034,3.6367,0,True
89,KDA,7,4,121,3.8613440990448,0.0209,0.0556,4.0224,0,True
89,KDA,7,4,122,3.498080015182495,0.0211,0.0346,3.6556,0,True
89,KDA,7,4,123,3.489408016204834,0.0288,0.0366,3.6138,0,True
89,KDA,7,4,124,3.488352060317993,0.0416,0.0349,3.6338,0,True
89,KDA,7,4,125,3.4965760707855225,0.0214,0.033,3.6151,0,True
89,KDA,7,4,126,4.446847915649414,0.0159,0.0424,4.5784,0,True
89,KDA,7,4,127,3.493920087814331,0.0204,0.0364,3.618,0,True
89,KDA,7,4,128,3.48688006401062,0.0182,0.0345,3.5967,0,True
89,KDA,7,4,129,3.517184019088745,0.0173,0.0456,3.7705,0,True
89,KDA,7,4,130,3.9179201126098633,0.0249,0.0614,4.1001,0,True
89,KDA,7,4,131,3.5077760219573975,0.445,0.0329,4.0665,0,True
89,KDA,7,4,132,3.4946560859680176,0.0653,0.0331,3.6605,0,True
89,KDA,7,4,133,3.4911680221557617,0.0212,0.0336,3.6262,0,True
89,KDA,7,4,134,3.8669118881225586,0.0182,0.0353,3.9796,0,True
89,KDA,7,4,135,3.49836802482605,0.0179,0.0354,3.6099,0,True
89,KDA,7,4,136,3.490783929824829,0.0152,0.0347,3.6008,0,True
89,KDA,7,4,137,3.485599994659424,0.0206,0.0347,3.5996,0,True
89,KDA,7,4,138,3.5048959255218506,0.025,0.0338,3.6244,0,True
89,KDA,7,4,139,3.489471912384033,0.0191,0.0339,3.5969,0,True
89,KDA,7,4,140,3.4881598949432373,0.0166,0.0356,3.5935,0,True
89,KDA,7,4,141,3.4890239238739014,0.0169,0.0344,3.5919,0,True
89,KDA,7,4,142,3.8919999599456787,0.0176,0.0341,3.9973,0,True
89,KDA,7,4,143,3.8707520961761475,0.0236,0.0341,3.9836,0,True
89,KDA,7,4,144,3.933664083480835,0.02,0.056,4.0745,0,True
89,KDA,7,4,145,3.4960639476776123,0.2311,0.0339,3.9864,0,True
89,KDA,7,4,146,3.490528106689453,0.017,0.0364,3.5969,0,True
89,KDA,7,4,147,3.4890880584716797,0.0163,0.0349,3.5908,0,True
89,KDA,7,4,148,3.866368055343628,0.0186,0.037,3.9728,0,True
89,KDA,7,4,149,3.491935968399048,0.017,0.0347,3.5956,0,True
89,KDA,7,4,150,3.4942080974578857,0.0172,0.032,4.2076,0,True
89,KDA,7,4,151,3.48854398727417,0.0208,0.0344,3.6136,0,True
89,KDA,7,4,152,4.026112079620361,0.0182,0.0472,4.1665,0,True
89,KDA,7,4,153,3.4929919242858887,0.0245,0.0336,3.6325,0,True
89,KDA,7,4,154,3.9309439659118652,0.0201,0.0589,4.1142,0,True
89,KDA,7,4,155,3.4951999187469482,0.0259,0.033,3.6446,0,True
89,KDA,7,4,156,3.9769279956817627,0.0186,0.0357,4.0961,0,True
89,KDA,7,4,157,3.929152011871338,0.0219,0.0334,4.0951,0,True
89,KDA,7,4,158,3.957087993621826,0.0552,0.072,4.2362,0,True
89,KDA,7,4,159,3.4992001056671143,0.0308,0.0336,3.6659,0,True
89,KDA,7,4,160,4.0009918212890625,0.0221,0.0592,4.1673,0,True
89,KDA,7,4,161,3.505887985229492,0.1027,0.0553,3.773,0,True
89,KDA,7,4,162,3.9608640670776367,0.0233,0.0365,4.1194,0,True
89,KDA,7,4,163,3.4891200065612793,0.0206,0.0346,3.617,0,True
89,KDA,7,4,164,3.4870400428771973,0.019,0.0979,3.7136,0,True
89,KDA,7,4,165,4.030272006988525,0.0447,0.0866,4.3193,0,True
89,KDA,7,4,166,3.976480007171631,0.096,0.0545,4.2608,0,True
89,KDA,7,4,167,3.4955201148986816,0.0257,0.0426,3.6627,0,True
89,KDA,7,4,168,3.496511936187744,0.0213,0.0382,3.6381,0,True
89,KDA,7,4,169,4.145567893981934,0.0288,0.0767,4.353,0,True
89,KDA,7,4,170,3.4976959228515625,0.0282,0.0343,3.6596,0,True
89,KDA,7,4,171,3.941983938217163,0.021,0.0395,4.08,0,True
89,KDA,7,4,172,3.4878718852996826,0.0325,0.0346,3.6339,0,True
89,KDA,7,4,173,4.014592170715332,0.0208,0.0358,4.1413,0,True
89,KDA,7,4,174,3.4897921085357666,0.0182,0.0348,3.6046,0,True
89,KDA,7,4,175,4.3467841148376465,0.0202,0.035,4.466,0,True
89,KDA,7,4,176,3.48905611038208,0.0186,0.0351,3.6013,0,True
89,KDA,7,4,177,3.9766719341278076,0.0198,0.0845,4.2052,0,True
89,KDA,7,4,178,3.4996800422668457,0.0688,0.0341,3.7173,0,True
89,KDA,7,4,179,4.0074238777160645,0.0241,0.0367,4.1698,0,True
89,KDA,7,4,180,3.4885759353637695,0.0223,0.0364,3.6182,0,True
89,KDA,7,4,181,3.9818239212036133,0.0586,0.0485,4.1701,0,True
89,KDA,7,4,182,3.917664051055908,0.0238,0.0448,4.0714,0,True
89,KDA,7,4,183,3.968991994857788,0.0215,0.0359,4.1008,0,True
89,KDA,7,4,184,3.4898879528045654,0.0202,0.0335,3.6042,0,True
89,KDA,7,4,185,3.495903968811035,0.0184,0.0462,3.6386,0,True
89,KDA,7,4,186,4.139232158660889,0.0222,0.0428,4.282,0,True
89,KDA,7,4,187,3.9386239051818848,0.0275,0.0344,4.0756,0,True
89,KDA,7,4,188,3.5079360008239746,0.0198,0.0348,3.6247,0,True
89,KDA,7,4,189,3.491071939468384,0.0225,0.0848,3.717,0,True
89,KDA,7,4,190,4.158495903015137,0.0332,0.0795,4.4175,0,True
89,KDA,7,4,191,3.8834879398345947,0.0313,0.0339,4.0723,0,True
89,KDA,7,4,192,3.492703914642334,0.0221,0.0366,3.6302,0,True
89,KDA,7,4,193,3.489311933517456,0.0284,0.0346,3.6369,0,True
89,KDA,7,4,194,4.020383834838867,0.0216,0.0584,4.1882,0,True
89,KDA,7,4,195,3.502592086791992,0.1306,0.0446,3.7732,0,True
89,KDA,7,4,196,3.5008320808410645,0.1403,0.0351,3.7513,0,True
89,KDA,7,4,197,3.4884800910949707,0.017,0.0363,3.6135,0,True
89,KDA,7,4,198,3.973439931869507,0.0186,0.0335,4.0969,0,True
89,KDA,7,4,199,3.4941439628601074,0.0217,0.0327,3.6128,0,True
91,Gated_MLA,0,1,0,0.900160014629364,0.0178,0.0325,0.9894,0,True
91,Gated_MLA,0,1,1,0.9034559726715088,0.0171,0.0273,0.9843,0,True
91,Gated_MLA,0,1,2,0.902239978313446,0.0159,0.0675,1.0629,0,True
91,Gated_MLA,0,1,3,0.9108480215072632,0.0306,0.0299,1.0414,0,True
91,Gated_MLA,0,1,4,0.9042879939079285,0.0174,0.03,1.0102,0,True
91,Gated_MLA,0,1,5,1.0044480562210083,0.0207,0.0276,1.1037,0,True
91,Gated_MLA,0,1,6,1.3258880376815796,0.0164,0.0535,1.4505,0,True
91,Gated_MLA,0,1,7,0.9084479808807373,0.0932,0.0483,1.1201,0,True
91,Gated_MLA,0,1,8,0.9047679901123047,0.2257,0.0295,1.2148,0,True
91,Gated_MLA,0,1,9,0.9043840169906616,0.0166,0.0284,0.9863,0,True
91,Gated_MLA,0,1,10,0.9023360013961792,0.0153,0.0311,1.0024,0,True
91,Gated_MLA,0,1,11,0.9049599766731262,0.0272,0.0288,1.0412,0,True
91,Gated_MLA,0,1,12,0.9067519903182983,0.0187,0.0288,0.9976,0,True
91,Gated_MLA,0,1,13,0.9046720266342163,0.0179,0.0283,0.9959,0,True
91,Gated_MLA,0,1,14,0.9043200016021729,0.0172,0.0296,1.0041,0,True
91,Gated_MLA,0,1,15,0.9285439848899841,0.0193,0.0287,1.0158,0,True
91,Gated_MLA,0,1,16,0.9047359824180603,0.0153,0.0335,1.0125,0,True
91,Gated_MLA,0,1,17,0.9057919979095459,0.0166,0.03,0.9984,0,True
91,Gated_MLA,0,1,18,0.9046080112457275,0.0146,0.0282,0.9981,0,True
91,Gated_MLA,0,1,19,0.9014719724655151,0.0158,0.0294,0.9854,0,True
91,Gated_MLA,0,1,20,0.9041919708251953,0.0151,0.0271,0.984,0,True
91,Gated_MLA,0,1,21,0.9037439823150635,0.0159,0.0282,0.9951,0,True
91,Gated_MLA,0,1,22,1.2764480113983154,0.0164,0.0296,1.374,0,True
91,Gated_MLA,0,1,23,0.9056320190429688,0.0206,0.0294,1.0028,0,True
91,Gated_MLA,0,1,24,0.9034240245819092,0.0193,0.0292,1.0109,0,True
91,Gated_MLA,0,1,25,0.9022079706192017,0.0157,0.0324,0.9981,0,True
91,Gated_MLA,0,1,26,0.9016000032424927,0.0157,0.034,0.9917,0,True
91,Gated_MLA,0,1,27,0.9035519957542419,0.0158,0.0285,0.9888,0,True
91,Gated_MLA,0,1,28,0.9018239974975586,0.0151,0.0288,0.9873,0,True
91,Gated_MLA,0,1,29,0.8925759792327881,0.0179,0.0295,0.9819,0,True
91,Gated_MLA,0,1,30,0.9021440148353577,0.0479,0.029,1.0117,0,True
91,Gated_MLA,0,1,31,0.9027519822120667,0.0159,0.1988,1.1672,0,True
91,Gated_MLA,0,1,32,0.9055039882659912,0.0249,0.0301,1.0162,0,True
91,Gated_MLA,0,1,33,0.9039040207862854,0.0243,0.0269,1.0027,0,True
91,Gated_MLA,0,1,34,1.3227519989013672,0.0139,0.0299,1.4083,0,True
91,Gated_MLA,0,1,35,0.9036800265312195,0.0141,0.0291,0.985,0,True
91,Gated_MLA,0,1,36,0.8994240164756775,0.0225,0.0542,1.0122,0,True
91,Gated_MLA,0,1,37,0.903007984161377,0.2504,0.0296,1.4233,0,True
91,Gated_MLA,0,1,38,0.9037439823150635,0.0163,0.0297,0.9861,0,True
91,Gated_MLA,0,1,39,1.327839970588684,0.0166,0.031,1.4146,0,True
91,Gated_MLA,0,1,40,0.9226880073547363,0.0166,0.0215,1.0035,0,True
91,Gated_MLA,0,1,41,0.9189440011978149,0.0123,0.0311,1.0065,0,True
91,Gated_MLA,0,1,42,0.9042559862136841,0.0229,0.0336,1.0139,0,True
91,Gated_MLA,0,1,43,0.9078720211982727,0.0185,0.0264,1.3679,0,True
91,Gated_MLA,0,1,44,0.9023680090904236,0.0161,0.0295,0.9879,0,True
91,Gated_MLA,0,1,45,0.9010559916496277,0.0142,0.1196,1.1874,0,True
91,Gated_MLA,0,1,46,0.9142400026321411,0.0365,0.028,1.1142,0,True
91,Gated_MLA,0,1,47,0.8971840143203735,0.0302,0.0268,1.0119,0,True
91,Gated_MLA,0,1,48,0.903007984161377,0.0162,0.0287,0.9973,0,True
91,Gated_MLA,0,1,49,0.9045439958572388,0.0143,0.0284,0.9846,0,True
91,Gated_MLA,0,1,50,0.9035199880599976,0.0157,0.029,0.9835,0,True
91,Gated_MLA,0,1,51,0.9058240056037903,0.0178,0.0538,1.0227,0,True
91,Gated_MLA,0,1,52,0.9068160057067871,0.2318,0.0286,1.2198,0,True
91,Gated_MLA,0,1,53,0.9030399918556213,0.0175,0.0287,0.9865,0,True
91,Gated_MLA,0,1,54,0.9020159840583801,0.0148,0.0292,0.9799,0,True
91,Gated_MLA,0,1,55,0.9051839709281921,0.0129,0.0284,0.9875,0,True
91,Gated_MLA,0,1,56,0.9233599901199341,0.017,0.0286,1.0162,0,True
91,Gated_MLA,0,1,57,0.9023360013961792,0.0164,0.0274,0.9805,0,True
91,Gated_MLA,0,1,58,0.9049919843673706,0.0246,0.03,1.0117,0,True
91,Gated_MLA,0,1,59,0.9281280040740967,0.0179,0.0286,1.0167,0,True
91,Gated_MLA,0,1,60,0.9043840169906616,0.0161,0.0287,0.9853,0,True
91,Gated_MLA,0,1,61,0.9045439958572388,0.0154,0.0419,1.0194,0,True
91,Gated_MLA,0,1,62,0.9052159786224365,0.0205,0.0733,1.1026,0,True
91,Gated_MLA,0,1,63,0.9100480079650879,0.0253,0.041,1.1105,0,True
91,Gated_MLA,0,1,64,0.9093440175056458,0.0241,0.0291,1.0254,0,True
91,Gated_MLA,0,1,65,0.9035519957542419,0.0177,0.0285,0.9887,0,True
91,Gated_MLA,0,1,66,0.9031680226325989,0.0173,0.0288,0.9847,0,True
91,Gated_MLA,0,1,67,0.9032959938049316,0.016,0.0344,0.9929,0,True
91,Gated_MLA,0,1,68,0.9014719724655151,0.0141,0.0284,0.9804,0,True
91,Gated_MLA,0,1,69,0.8945919871330261,0.0142,0.0302,0.9786,0,True
91,Gated_MLA,0,1,70,0.9025279879570007,0.0119,0.0541,1.0385,0,True
91,Gated_MLA,0,1,71,0.9108800292015076,0.0262,0.0286,1.0365,0,True
91,Gated_MLA,0,1,72,0.9038079977035522,0.0158,0.0282,0.9949,0,True
91,Gated_MLA,0,1,73,0.9028480052947998,0.0161,0.0294,0.988,0,True
91,Gated_MLA,0,1,74,0.9040639996528625,0.0177,0.0288,0.9891,0,True
91,Gated_MLA,0,1,75,0.9026560187339783,0.0171,0.0283,0.9837,0,True
91,Gated_MLA,0,1,76,0.9023680090904236,0.0134,0.0546,1.0698,0,True
91,Gated_MLA,0,1,77,0.9103360176086426,0.0288,0.0442,1.0961,0,True
91,Gated_MLA,0,1,78,0.9060159921646118,0.021,0.0269,1.0164,0,True
91,Gated_MLA,0,1,79,0.8920639753341675,0.0139,0.0276,0.9752,0,True
91,Gated_MLA,0,1,80,0.9020479917526245,0.014,0.0298,0.9831,0,True
91,Gated_MLA,0,1,81,0.9017599821090698,0.0157,0.0299,0.9836,0,True
91,Gated_MLA,0,1,82,0.9022719860076904,0.0133,0.0287,0.9804,0,True
91,Gated_MLA,0,1,83,0.9043200016021729,0.0144,0.027,0.9859,0,True
91,Gated_MLA,0,1,84,0.9045119881629944,0.0162,0.0296,0.9998,0,True
91,Gated_MLA,0,1,85,1.3711999654769897,0.018,0.0953,1.6076,0,True
91,Gated_MLA,0,1,86,0.9189440011978149,0.0299,0.0296,1.062,0,True
91,Gated_MLA,0,1,87,0.8935679793357849,0.0181,0.0298,0.9957,0,True
91,Gated_MLA,0,1,88,0.9275519847869873,0.0191,0.0294,1.02,0,True
91,Gated_MLA,0,1,89,0.9052479863166809,0.0177,0.0291,0.9905,0,True
91,Gated_MLA,0,1,90,0.9043840169906616,0.0163,0.0285,0.9863,0,True
91,Gated_MLA,0,1,91,0.902783989906311,0.0156,0.0332,1.0002,0,True
91,Gated_MLA,0,1,92,0.8946239948272705,0.0198,0.0264,0.9979,0,True
91,Gated_MLA,0,1,93,0.9054080247879028,0.0174,0.0274,0.999,0,True
91,Gated_MLA,0,1,94,0.9045119881629944,0.0181,0.0288,0.995,0,True
91,Gated_MLA,0,1,95,0.9041919708251953,0.068,0.0286,1.0369,0,True
91,Gated_MLA,0,1,96,0.9122560024261475,0.0137,0.0283,0.9883,0,True
91,Gated_MLA,0,1,97,0.903007984161377,0.0153,0.0304,0.9914,0,True
91,Gated_MLA,0,1,98,0.8930559754371643,0.0274,0.0293,1.0007,0,True
91,Gated_MLA,0,1,99,0.8927680253982544,0.0134,0.0405,1.0068,0,True
91,Gated_MLA,0,1,100,1.2346559762954712,0.0196,0.0382,1.3603,0,True
91,Gated_MLA,0,1,101,0.9056640267372131,0.017,0.0294,1.0045,0,True
91,Gated_MLA,0,1,102,0.8927680253982544,0.0146,0.0298,0.9762,0,True
91,Gated_MLA,0,1,103,0.9019520282745361,0.0147,0.0285,0.9794,0,True
91,Gated_MLA,0,1,104,0.9014719724655151,0.0148,0.0284,0.9786,0,True
91,Gated_MLA,0,1,105,0.9026240110397339,0.0156,0.0282,0.9807,0,True
91,Gated_MLA,0,1,106,0.8917760252952576,0.0154,0.0263,0.9726,0,True
91,Gated_MLA,0,1,107,0.9040960073471069,0.0138,0.0279,0.9842,0,True
91,Gated_MLA,0,1,108,0.9234880208969116,0.0132,0.0294,1.0081,0,True
91,Gated_MLA,0,1,109,0.9248639941215515,0.0231,0.0292,1.0225,0,True
91,Gated_MLA,0,1,110,0.9028800129890442,0.0181,0.0286,0.9933,0,True
91,Gated_MLA,0,1,111,0.9025920033454895,0.0546,0.0275,1.0198,0,True
91,Gated_MLA,0,1,112,0.9043520092964172,0.029,0.028,0.9949,0,True
91,Gated_MLA,0,1,113,0.9050559997558594,0.0538,0.0275,1.0199,0,True
91,Gated_MLA,0,1,114,0.9027199745178223,0.0149,0.0287,0.9794,0,True
91,Gated_MLA,0,1,115,0.9022719860076904,0.0146,0.0282,0.9784,0,True
91,Gated_MLA,0,1,116,0.9011200070381165,0.0114,0.03,0.9757,0,True
91,Gated_MLA,0,1,117,0.9029759764671326,0.0145,0.028,0.9818,0,True
91,Gated_MLA,0,1,118,0.9014400243759155,0.0143,0.0287,0.9791,0,True
91,Gated_MLA,0,1,119,0.9035519957542419,0.0149,0.0297,0.9882,0,True
91,Gated_MLA,0,1,120,0.9016640186309814,0.0143,0.0307,0.9798,0,True
91,Gated_MLA,0,1,121,0.9017919898033142,0.0134,0.028,0.9781,0,True
91,Gated_MLA,0,1,122,0.9192320108413696,0.0144,0.0934,1.1368,0,True
91,Gated_MLA,0,1,123,0.910368025302887,0.0244,0.0797,1.1549,0,True
91,Gated_MLA,0,1,124,0.9122880101203918,0.0302,0.0294,1.0496,0,True
91,Gated_MLA,0,1,125,1.3272639513015747,0.0193,0.0299,1.4304,0,True
91,Gated_MLA,0,1,126,0.9268800020217896,0.0207,0.0296,1.0216,0,True
91,Gated_MLA,0,1,127,0.9040319919586182,0.0176,0.0294,0.9931,0,True
91,Gated_MLA,0,1,128,0.9043840169906616,0.0182,0.0363,1.0116,0,True
91,Gated_MLA,0,1,129,0.9055359959602356,0.0194,0.0294,1.0039,0,True
91,Gated_MLA,0,1,130,0.9036800265312195,0.0167,0.0292,0.9944,0,True
91,Gated_MLA,0,1,131,0.9036800265312195,0.0184,0.0378,1.0119,0,True
91,Gated_MLA,0,1,132,1.287168025970459,0.0194,0.037,1.4144,0,True
91,Gated_MLA,0,1,133,0.9066240191459656,0.0242,0.0826,1.1327,0,True
91,Gated_MLA,0,1,134,0.9162560105323792,0.0292,0.2849,2.1308,0,True
91,Gated_MLA,0,1,135,0.9177280068397522,0.0747,0.0548,1.281,0,True
91,Gated_MLA,0,1,136,0.9459519982337952,0.1974,0.0885,1.5589,0,True
91,Gated_MLA,0,1,137,0.9147840142250061,0.0449,0.0564,1.1374,0,True
91,Gated_MLA,0,1,138,0.9171199798583984,0.0509,0.0756,1.1937,0,True
91,Gated_MLA,0,1,139,0.9121599793434143,0.025,0.0301,1.0417,0,True
91,Gated_MLA,0,1,140,0.9331520199775696,0.0196,0.0619,1.1176,0,True
91,Gated_MLA,0,1,141,0.9118080139160156,0.0318,0.0439,1.082,0,True
91,Gated_MLA,0,1,142,0.9138240218162537,0.0285,0.087,1.1572,0,True
91,Gated_MLA,0,1,143,0.9213759899139404,0.0393,0.0811,1.2223,0,True
91,Gated_MLA,0,1,144,0.9111999869346619,0.0346,0.0286,1.0454,0,True
91,Gated_MLA,0,1,145,0.9106240272521973,0.0162,0.0291,1.0001,0,True
91,Gated_MLA,0,1,146,0.902463972568512,0.0155,0.0294,0.9978,0,True
91,Gated_MLA,0,1,147,0.9015359878540039,0.0176,0.0453,1.1491,0,True
91,Gated_MLA,0,1,148,0.9152960181236267,0.0522,0.0321,1.0859,0,True
91,Gated_MLA,0,1,149,0.9053120017051697,0.0192,0.0979,1.1453,0,True
91,Gated_MLA,0,1,150,0.9305920004844666,0.0566,0.0599,1.1746,0,True
91,Gated_MLA,0,1,151,0.9015359878540039,0.188,0.052,1.3644,0,True
91,Gated_MLA,0,1,152,0.9017919898033142,0.2167,0.0543,1.2706,0,True
91,Gated_MLA,0,1,153,0.9109439849853516,0.0275,0.0284,1.0385,0,True
91,Gated_MLA,0,1,154,0.9046720266342163,0.0174,0.0299,1.0014,0,True
91,Gated_MLA,0,1,155,0.9034879803657532,0.0158,0.0293,0.9961,0,True
91,Gated_MLA,0,1,156,0.9048640131950378,0.019,0.0758,1.081,0,True
91,Gated_MLA,0,1,157,0.9113600254058838,0.0277,0.0299,1.0506,0,True
91,Gated_MLA,0,1,158,0.9048640131950378,0.0168,0.0282,0.9985,0,True
91,Gated_MLA,0,1,159,0.9032639861106873,0.0149,0.0495,1.0336,0,True
91,Gated_MLA,0,1,160,0.907263994216919,0.027,0.062,1.0919,0,True
91,Gated_MLA,0,1,161,0.9077439904212952,0.0259,0.0294,1.0283,0,True
91,Gated_MLA,0,1,162,0.9021440148353577,0.0191,0.0486,1.035,0,True
91,Gated_MLA,0,1,163,0.9049280285835266,0.028,0.0648,1.0962,0,True
91,Gated_MLA,0,1,164,0.9086719751358032,0.0274,0.0296,1.0305,0,True
91,Gated_MLA,0,1,165,0.9012479782104492,0.0174,0.0288,0.9975,0,True
91,Gated_MLA,0,1,166,0.9053120017051697,0.0184,0.0286,0.9917,0,True
91,Gated_MLA,0,1,167,0.9022719860076904,0.0157,0.0292,0.9849,0,True
91,Gated_MLA,0,1,168,0.9016320109367371,0.0164,0.0291,0.9853,0,True
91,Gated_MLA,0,1,169,0.9034879803657532,0.017,0.0288,0.9846,0,True
91,Gated_MLA,0,1,170,0.903872013092041,0.016,0.0283,0.9816,0,True
91,Gated_MLA,0,1,171,0.9036800265312195,0.0174,0.029,0.985,0,True
91,Gated_MLA,0,1,172,0.9019839763641357,0.0156,0.0286,0.9799,0,True
91,Gated_MLA,0,1,173,0.9052799940109253,0.0305,0.0293,1.0182,0,True
91,Gated_MLA,0,1,174,0.9134399890899658,0.0185,0.0285,1.0004,0,True
91,Gated_MLA,0,1,175,0.9020799994468689,0.0161,0.0288,0.9883,0,True
91,Gated_MLA,0,1,176,1.1841599941253662,0.0179,0.031,1.2834,0,True
91,Gated_MLA,0,1,177,0.9062719941139221,0.0256,0.0641,1.091,0,True
91,Gated_MLA,0,1,178,0.9130880236625671,0.0288,0.0865,1.1568,0,True
91,Gated_MLA,0,1,179,0.914687991142273,0.0271,0.0292,1.0529,0,True
91,Gated_MLA,0,1,180,0.9321920275688171,0.018,0.0296,1.022,0,True
91,Gated_MLA,0,1,181,0.9019200205802917,0.024,0.0289,0.9958,0,True
