split,candidate_id,candidate_type,degree,layer,layer_type,rows,sample_index,wall_ms,device_ms,finite_output,production_native_dispatch,timed_checkpoint_reads,resident_weights,resident_memory_bytes
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,52,7.8709,7.40550422668457,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,53,7.9297,7.5300798416137695,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,54,7.829,7.433504104614258,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,55,7.8065,7.412799835205078,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,56,7.9085,7.511104106903076,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,57,8.0901,7.3954877853393555,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,58,7.8518,7.461599826812744,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,59,7.8903,7.507391929626465,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,60,7.8475,7.455840110778809,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,61,7.8214,7.430880069732666,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,62,7.9938,7.548831939697266,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,63,7.8867,7.489151954650879,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,64,7.9877,7.552127838134766,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,65,7.9579,7.553215980529785,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,66,11.3904,10.360383987426758,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,67,8.4999,7.784927845001221,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,68,8.0409,7.567872047424316,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,69,7.9857,7.531744003295898,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,70,7.9213,7.471424102783203,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,71,8.0689,7.5801920890808105,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,72,8.0344,7.524256229400635,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,73,8.0537,7.62659215927124,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,74,7.9666,7.564767837524414,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,75,7.9938,7.51254415512085,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,76,8.0005,7.5452799797058105,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,77,8.1347,7.673855781555176,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,78,7.946,7.543935775756836,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,79,7.9238,7.520448207855225,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,80,7.9975,7.593791961669922,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,81,8.0888,7.635136127471924,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,82,7.9508,7.48956823348999,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,83,8.4274,7.972640037536621,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,84,8.4381,7.986207962036133,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,85,7.9626,7.553919792175293,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,86,8.0228,7.622496128082275,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,87,8.0184,7.58787202835083,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,88,7.9464,7.548064231872559,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,89,8.4162,8.004735946655273,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,90,12.961,11.599743843078613,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,91,8.378,7.645503997802734,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,92,8.3951,7.845376014709473,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,93,8.0871,7.605247974395752,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,94,8.0241,7.564479827880859,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,95,8.1339,7.661407947540283,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,96,8.0395,7.567488193511963,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,97,8.0851,7.580639839172363,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,98,8.1005,7.64467191696167,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,99,8.0056,7.556704044342041,True,True,0,True,18249416704
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,0,4.1276,3.915328025817871,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,1,4.1572,3.950495958328247,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,2,4.1394,3.9227519035339355,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,3,4.1599,3.951551914215088,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,4,4.1682,3.955264091491699,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,5,4.3019,4.018432140350342,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,6,4.2884,4.0,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,7,4.2217,3.993824005126953,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,8,4.1536,3.9401919841766357,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,9,4.2284,3.9740800857543945,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,10,4.159,3.9289920330047607,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,11,4.2137,3.9381120204925537,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,12,4.1379,3.9112319946289062,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,13,4.2075,3.9551360607147217,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,14,4.1277,3.9000320434570312,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,15,4.1222,3.908128023147583,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,16,4.1084,3.8977599143981934,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,17,4.2379,3.976032018661499,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,18,4.1926,3.937983989715576,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,19,4.1451,3.9232959747314453,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,20,4.1372,3.9211840629577637,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,21,4.1092,3.900928020477295,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,22,4.1327,3.920192003250122,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,23,4.192,3.937824010848999,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,24,4.1404,3.9151999950408936,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,25,4.1589,3.9362239837646484,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,26,4.1241,3.9141759872436523,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,27,4.1454,3.927072048187256,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,28,4.1452,3.911776065826416,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,29,4.1563,3.9278080463409424,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,30,4.1709,3.9494080543518066,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,31,4.1509,3.926464080810547,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,32,4.1521,3.926464080810547,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,33,4.1729,3.953536033630371,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,34,4.1647,3.9559359550476074,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,35,4.5135,4.188704013824463,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,36,4.2421,3.9769279956817627,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,37,4.1609,3.9387199878692627,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,38,4.1851,3.970304012298584,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,39,4.2472,3.99836802482605,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,40,4.2339,3.998687982559204,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,41,4.1392,3.9231679439544678,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,42,4.1771,3.9482879638671875,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,43,4.1247,3.9143359661102295,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,44,4.3106,4.098688125610352,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,45,4.1779,3.9691200256347656,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,46,4.4008,4.136864185333252,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,47,4.2776,3.9840641021728516,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,48,4.1694,3.9443199634552,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,49,4.1616,3.9446399211883545,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,50,4.1681,3.9507200717926025,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,51,4.1543,3.9455039501190186,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,52,4.1254,3.9180479049682617,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,53,4.1628,3.942847967147827,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,54,4.2359,3.9788479804992676,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,55,4.1406,3.9326400756835938,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,56,4.2016,3.9958078861236572,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,57,4.5133,4.289087772369385,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,58,4.1283,3.9150400161743164,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,59,4.8122,4.156256198883057,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,60,4.2208,3.9502720832824707,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,61,4.191,3.93833589553833,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,62,4.1317,3.918623924255371,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,63,4.1211,3.9132800102233887,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,64,4.1893,3.957887887954712,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,65,4.1263,3.9106240272521973,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,66,4.146,3.9390079975128174,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,67,4.1611,3.950079917907715,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,68,4.292,4.041696071624756,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,69,4.1917,3.954240083694458,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,70,4.1474,3.9260799884796143,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,71,4.2176,3.9472320079803467,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,72,4.5763,3.9770240783691406,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,73,4.2455,3.990976095199585,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,74,4.2012,3.962239980697632,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,75,4.1896,3.965791940689087,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,76,4.1623,3.9438400268554688,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,77,4.1661,3.9452478885650635,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,78,4.3723,4.107679843902588,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,79,4.1689,3.9378559589385986,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,80,4.2094,3.9938559532165527,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,81,4.1952,3.9787518978118896,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,82,4.1882,3.971424102783203,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,83,4.1817,3.927743911743164,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,84,4.151,3.9452478885650635,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,85,4.1323,3.9214398860931396,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,86,4.1793,3.9510719776153564,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,87,4.168,3.958559989929199,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,88,4.2034,3.9957120418548584,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,89,4.1647,3.9577279090881348,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,90,4.1752,3.959264039993286,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,91,4.1372,3.9282240867614746,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,92,4.1338,3.9324800968170166,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,93,4.1584,3.9456639289855957,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,94,4.1166,3.916703939437866,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,95,4.1712,3.9144959449768066,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,96,4.1487,3.934783935546875,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,97,4.2049,3.981343984603882,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,98,4.1297,3.9226560592651367,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,1,99,4.1329,3.932960033416748,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,0,4.7955,4.451551914215088,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,1,5.7922,5.466464042663574,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,2,5.8317,5.462240219116211,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,3,4.8146,4.481344223022461,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,4,5.7826,5.4508161544799805,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,5,5.7671,5.440576076507568,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,6,4.747,4.439871788024902,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,7,5.838,5.523647785186768,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,8,6.0963,5.692895889282227,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,9,4.7798,4.449408054351807,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,10,5.7866,5.458623886108398,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,11,5.8251,5.483488082885742,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,12,4.7443,4.428671836853027,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,13,5.7807,5.448544025421143,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,14,5.8059,5.4738240242004395,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,15,4.871,4.555327892303467,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,16,5.8332,5.449632167816162,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,17,5.8339,5.480735778808594,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,18,4.8555,4.551648139953613,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,19,5.881,5.498688220977783,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,20,5.8235,5.467967987060547,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,21,4.858,4.525599956512451,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,22,5.9112,5.525568008422852,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,23,5.8061,5.4534077644348145,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,24,4.8962,4.5378241539001465,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,25,5.898,5.566720008850098,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,26,5.7698,5.450655937194824,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,27,4.8199,4.514304161071777,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,28,5.767,5.440127849578857,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,29,5.7865,5.4667840003967285,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,30,4.9232,4.609119892120361,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,31,5.9047,5.537087917327881,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,32,5.8895,5.4885759353637695,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,33,4.8827,4.549248218536377,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,34,5.8079,5.468224048614502,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,35,5.8213,5.483424186706543,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,36,4.8519,4.527328014373779,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,37,5.8026,5.478496074676514,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,38,5.8099,5.4784321784973145,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,39,4.9742,4.577119827270508,True,True,0,True,18282971136
heldout,layer-89:WHOLE_LAYER:p1,WHOLE_LAYER,1,89,KDA,2,40,5.839,5.4812798500061035,True,True,0,True,18282971136
