candidate_id,candidate_type,degree,layer,layer_type,rows,sample_index,wall_ms,device_ms,finite_output,production_native_dispatch,timed_checkpoint_reads,timed_materializations,resident_weights,resident_memory_bytes,physical_resident_device_bytes,commodity_worker_memory_bytes,maximum_observed_device_bytes
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,154,3.1139,2.8766400814056396,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,155,3.1207,2.879040002822876,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,156,3.111,2.8805758953094482,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,157,3.1383,2.876255989074707,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,158,3.1274,2.88102388381958,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,159,3.137,2.879647970199585,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,160,3.1208,2.8811519145965576,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,161,3.1033,2.873728036880493,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,162,3.183,2.88972806930542,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,163,3.1625,2.8868799209594727,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,164,3.1315,2.8846399784088135,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,165,3.1309,2.876800060272217,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,166,3.1258,2.8803200721740723,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,167,3.104,2.8805758953094482,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,168,3.2109,2.9112958908081055,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,169,3.1481,2.8834879398345947,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,170,3.1376,2.8873279094696045,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,171,3.1234,2.8765439987182617,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,172,3.104,2.877311944961548,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,173,3.2016,2.8978240489959717,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,174,3.1196,2.8809919357299805,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,175,3.0978,2.8760321140289307,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,176,3.1082,2.874336004257202,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,177,3.101,2.87772798538208,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,178,3.3048,2.922559976577759,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,179,3.1869,2.9031999111175537,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,180,3.1419,2.882944107055664,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,181,3.1331,2.8913919925689697,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,182,3.1869,2.9184958934783936,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,183,3.13,2.8835840225219727,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,184,3.1326,2.8825600147247314,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,185,3.1324,2.8795199394226074,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,186,3.1269,2.880255937576294,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,187,3.1222,2.8828160762786865,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,188,3.1659,2.886847972869873,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,189,3.1321,2.882240056991577,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,190,3.1178,2.881887912750244,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,191,3.1266,2.882688045501709,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,192,3.1957,2.899807929992676,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,193,3.1686,2.8857920169830322,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,194,3.1268,2.8754239082336426,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,195,3.1333,2.876415967941284,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,196,3.1198,2.878335952758789,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,197,3.1438,2.8783040046691895,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,198,3.1237,2.8803839683532715,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,1,199,3.1227,2.877120018005371,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,0,6.2392,5.765120029449463,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,1,6.3204,5.779295921325684,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,2,6.3579,5.772639989852905,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,3,6.2691,5.771167993545532,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,4,6.2684,5.761312007904053,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,5,6.2712,5.752671957015991,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,6,6.3406,5.781631946563721,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,7,6.2757,5.768863916397095,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,8,6.2169,5.753151893615723,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,9,6.295,5.765183925628662,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,10,6.2276,5.749247789382935,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,11,6.2349,5.760224103927612,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,12,6.2204,5.753920078277588,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,13,6.2115,5.750079870223999,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,14,6.2426,5.751487970352173,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,15,6.2367,5.756160020828247,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,16,6.2156,5.750976085662842,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,17,6.2379,5.758304119110107,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,18,6.21,5.751296043395996,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,19,6.2827,5.7730560302734375,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,20,6.2312,5.754719972610474,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,21,6.2229,5.756256103515625,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,22,6.2284,5.750079870223999,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,23,6.2115,5.752928018569946,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,24,6.2644,5.761759996414185,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,25,6.5287,5.758271932601929,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,26,6.3298,5.7813122272491455,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,27,6.3509,5.79257607460022,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,28,6.3162,5.775935888290405,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,29,6.3412,5.786144018173218,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,30,6.2927,5.760704040527344,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,31,6.3893,5.795135974884033,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,32,6.317,5.775552034378052,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,33,6.3233,5.7947838306427,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,34,6.4097,5.803744077682495,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,35,6.2965,5.761855840682983,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,36,6.2995,5.772608041763306,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,37,6.2665,5.760703802108765,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,38,6.2585,5.758336067199707,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,39,6.4,5.79200005531311,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,40,6.2847,5.757344007492065,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,41,6.3492,5.780319929122925,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,42,6.2993,5.743200063705444,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,43,6.3142,5.743391990661621,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,44,6.7057,5.77836799621582,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,45,6.5447,5.838943958282471,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,46,6.4375,5.814144134521484,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,47,6.3805,5.766752004623413,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,48,6.2995,5.760704040527344,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,49,6.4589,5.808704137802124,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,50,6.3209,5.7618560791015625,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,51,6.676,5.781759977340698,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,52,6.3536,5.762751817703247,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,53,6.6941,6.108736038208008,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,54,6.4212,5.7702720165252686,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,55,6.362,5.756863832473755,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,56,6.2996,5.775552034378052,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,57,6.2785,5.762079954147339,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,58,6.3194,5.76524806022644,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,59,6.2677,5.762720108032227,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,60,6.2322,5.753664016723633,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,61,6.3639,5.784640073776245,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,62,6.2529,5.755264043807983,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,63,6.314,5.77510404586792,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,64,6.2996,5.773631811141968,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,65,6.237,5.7465598583221436,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,66,6.2997,5.773760080337524,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,67,6.232,5.7545599937438965,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,68,6.5214,5.80022406578064,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,69,6.3606,5.785984039306641,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,70,6.2621,5.7567360401153564,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,71,6.2578,5.762912034988403,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,72,6.2566,5.768095970153809,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,73,6.2602,5.758303880691528,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,74,6.2494,5.760224103927612,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,75,6.2269,5.764096021652222,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,76,6.3119,5.790751934051514,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,77,6.2508,5.7600321769714355,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,78,6.3489,5.796288013458252,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,79,6.2806,5.774304151535034,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,80,6.2331,5.7557761669158936,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,81,6.287,5.769216060638428,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,82,6.221,5.755264043807983,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,83,6.2489,5.755328178405762,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,84,6.2647,5.769343852996826,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,85,6.2592,5.768448114395142,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,86,6.2584,5.753791809082031,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,87,6.2431,5.753183841705322,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,88,6.2538,5.768480062484741,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,89,6.2361,5.765951871871948,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,90,6.2376,5.757695913314819,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,91,6.2638,5.768224000930786,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,92,6.2207,5.756927967071533,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,93,6.2045,5.749664068222046,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,94,6.2221,5.7539520263671875,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,95,6.2558,5.774143934249878,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,96,6.3249,5.798112154006958,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,97,6.2161,5.750848054885864,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,98,6.2799,5.761216163635254,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,99,6.2594,5.757760047912598,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,100,6.2433,5.757152080535889,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,101,6.2237,5.75711989402771,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,102,6.221,5.753152132034302,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,103,6.2392,5.75491189956665,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,104,6.2081,5.751712083816528,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,105,6.2464,5.78438401222229,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,106,6.2374,5.762432098388672,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,107,6.2353,5.760191917419434,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,108,6.2303,5.757375955581665,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,109,6.2017,5.7478721141815186,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,110,6.3023,5.768352031707764,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,111,6.2917,5.765408039093018,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,112,6.2321,5.763007879257202,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,113,6.3888,5.807679891586304,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,114,6.2388,5.761791944503784,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,115,6.3357,5.783616065979004,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,116,6.2785,5.763200044631958,True,True,0,0,True,2549338530,708837376,10422845440,742391808
layer-00:WHOLE_LAYER:p1,WHOLE_LAYER,1,0,DENSE,2,117,6.287,5.790784120559692,True,True,0,0,True,2549338530,708837376,10422845440,742391808
